Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
0,0.488837404744421,0.300919594242878,0.307762346957136,0.155085710764731,0.197991410638003,0.305843428107719,0.418001789627948,-0.217262426202912
0.015,0.489129446028264,0.30112270653816,0.307838659550088,0.155085710764731,0.198312046963657,0.306069279767438,0.418085217523022,-0.217262426202912
0.03,0.489244213319486,0.301272356333428,0.308027504448568,0.155255147608334,0.198383786940111,0.30617270775183,0.418224169309097,-0.21714136006449
0.045,0.489293218715007,0.30132246062029,0.308081100627306,0.155329207007169,0.198392237385985,0.306182086587448,0.418235684511043,-0.217119263794443
0.06,0.489338925577884,0.301368740782007,0.308127837027888,0.155376683744048,0.198397804915013,0.306188017536383,0.418241993945946,-0.217112398170516
0.075,0.489380071208502,0.301410833102399,0.308170741337548,0.15542026766183,0.198401470333645,0.306191967954566,0.418246231141353,-0.217107870205883
0.09,0.489415005132661,0.301446972239851,0.308207985858441,0.155458508618664,0.19840367818508,0.306194388355234,0.418248868048865,-0.217105013650989
0.105,0.489442926819257,0.301476200902498,0.308238459173009,0.155490154489659,0.198404859333598,0.30619571372297,0.418250342275901,-0.217103386465183
0.12,0.489463886672244,0.301498425679734,0.308261921022792,0.155514816323183,0.198405392613346,0.306196333815727,0.418251053271194,-0.217102580762292
0.135,0.489478620138977,0.301514273018919,0.308278882254381,0.155532883468981,0.198405574287503,0.306196559544928,0.418251325913776,-0.217102258465341
0.15,0.489488293331093,0.301524845769655,0.308290374147357,0.155545307702395,0.19840560723858,0.306196608982482,0.418251393286658,-0.217102171738261
0.165,0.489494226678827,0.301531446509764,0.308297673282056,0.155553331523635,0.198405607300414,0.306196611158795,0.418251397817264,-0.21710216461532
0.18,0.489497659299392,0.301535331908167,0.308302047380457,0.15555822703776,0.198405621661044,0.306196622876206,0.418251406342081,-0.217102159840244
0.195,0.48949959985738,0.301537547442444,0.308304574702801,0.155561100965791,0.198405653279551,0.306196652553107,0.418251433218398,-0.217102136647771
0.21,0.489500784352241,0.301538867423669,0.308306066378705,0.155562799468607,0.198405685526476,0.30619668518568,0.418251465476928,-0.217102105556276
0.225,0.489501734114051,0.301539837970642,0.308307093770657,0.155563919402686,0.198405702509955,0.306196703629236,0.418251484975556,-0.217102085432446
0.24,0.48950288469632,0.301540896852375,0.308308098255262,0.155564907076929,0.19840570237074,0.306196703160181,0.418251484198512,-0.217102086492861
0.255,0.489504742912744,0.301542528947994,0.308309543978241,0.155566207172248,0.198405702760134,0.306196698222602,0.41825147428874,-0.217102100975335
0.27,0.48950802690143,0.301545411855665,0.308312068055298,0.155568416536552,0.198405739364097,0.306196721981673,0.418251485680427,-0.217102101381403
0.285,0.489513751994462,0.301550512528717,0.30831658741263,0.155572400596396,0.198405859451763,0.306196820520649,0.418251563009607,-0.217102044788048
0.3,0.489523240345379,0.301559110048691,0.308324334634578,0.155579342131594,0.198406112916233,0.306197044111698,0.418251756679048,-0.217101880923372
0.315,0.48953805058085,0.301572737738714,0.308336812938633,0.155590709448719,0.198406543192001,0.306197437994131,0.418252113547705,-0.217101561512443
0.33,0.489559840971612,0.301593055496243,0.308355678420696,0.155608149253867,0.198407179926528,0.306198034643974,0.418252668828176,-0.217101048718351
0.345,0.489590192363154,0.3016216768959,0.308382572250277,0.155633324858322,0.198408034547629,0.306198848806989,0.418253440593185,-0.217100321150908
0.36,0.489630423375035,0.301659983029366,0.308418934043935,0.155667730008502,0.198409099093585,0.306199875786765,0.418254427510393,-0.21709937669364
0.375,0.489681429767572,0.301708955546356,0.308465829275821,0.15571251141563,0.198410348010536,0.306201092789966,0.41825560971104,-0.217098232134702
0.39,0.489743573407704,0.30176905574733,0.308523818881201,0.155768329320555,0.198411742165653,0.306202462636313,0.418256952166063,-0.217096920155037
0.405,0.489816635961625,0.301840166744226,0.308592889916467,0.155835276749449,0.198413234108644,0.306203938884756,0.418258409646797,-0.217095484564172
0.42,0.489899840806202,0.30192160410701,0.308672454657828,0.155912866827805,0.198414773626925,0.306205471403837,0.418259932287557,-0.217093974770982
0.435,0.489991936786908,0.302012189949695,0.308761414695639,0.156000086453158,0.198416312921443,0.306207011638084,0.418261470953543,-0.217092440322867
0.45,0.490091296081781,0.302110356916175,0.308858264009391,0.15609549061681,0.198417806927396,0.306208514567909,0.418262980072003,-0.217090928048114
0.465,0.490196110818335,0.302214297733497,0.308961220350949,0.156197348084648,0.198419221548114,0.306209941990865,0.418264419450598,-0.21708947785917
0.48,0.490304572608929,0.302322213348789,0.309068477365331,0.156303833491224,0.198420537278019,0.306211274304226,0.418265766814733,-0.217088116743349
0.495,0.490414921319647,0.302432315606813,0.309178236842814,0.156413148732121,0.198421738317614,0.306212493959309,0.418267004281862,-0.217086862393499
0.51,0.490525619560896,0.302543022641147,0.309288873250937,0.156523629223249,0.198422818908443,0.306213593754837,0.418268122861609,-0.217085725556644
0.525,0.49063541899356,0.3026530315041,0.309399030819619,0.156633868551725,0.19842378047295,0.306214574026303,0.418269121718917,-0.217084708321599
0.54,0.490743399145168,0.302761362768344,0.309507671579553,0.156742771006505,0.198424629681678,0.306215440676167,0.418270005913125,-0.217083806547309
0.555,0.490848972912854,0.30286737148062,0.30961409185713,0.156849573669387,0.198425376640028,0.306216203336124,0.418270784532538,-0.217083011759593
0.57,0.490951864468385,0.3029707293131,0.309717908933776,0.156953837821265,0.198426033296843,0.306216873729888,0.418271469015317,-0.217082312868242
0.585,0.491052067521417,0.303071385681547,0.309819025315822,0.157055416651086,0.198426612169518,0.306217464341319,0.418272071762731,-0.217081697606156
0.6,0.491149791973924,0.303169515942464,0.309917578761801,0.157154407399398,0.198427125414012,0.306217987426869,0.418272605094326,-0.217081153630804
0.615,0.491245405876487,0.303265463820638,0.310013885432708,0.157251095486925,0.198427584215898,0.306218454355812,0.418273080536378,-0.217080669288255
0.63,0.491339377849227,0.303359683538357,0.310108381933139,0.157345896678774,0.198427998447678,0.306218875227214,0.418273508396894,-0.217080234081587
0.645,0.491432223282898,0.303452685256474,0.31020157014856,0.157439301483035,0.198428376526265,0.306219258698289,0.418273897563053,-0.217079838906116
0.66,0.491524456095117,0.303544985826855,0.310293967110902,0.15753182425564,0.198428725407774,0.306219611959999,0.418274255455915,-0.217079476117198
0.675,0.491616546809586,0.303637065754118,0.310386060931371,0.157623958201765,0.198429050668362,0.306219940806328,0.418274588086753,-0.217079139488277
0.69,0.491708887287872,0.303729332737902,0.31047827322283,0.157716136756652,0.198429356634326,0.306220249758017,0.41827490017332,-0.21707882410319
0.705,0.491801762450534,0.303822092114556,0.310570928317754,0.157808701644382,0.198429646537972,0.306220542215216,0.418275195288437,-0.217078526212521
0.72,0.491895329558708,0.303915524731262,0.31066422977654,0.157901878071254,0.198429922685673,0.306220820624071,0.418275476024428,-0.217078243071991
0.735,0.491989605849276,0.304009673025356,0.310758244934057,0.157995757772488,0.198430186630404,0.30622108664879,0.418275744164174,-0.217077972773041
0.75,0.492084465332375,0.304104436141539,0.310852898334472,0.158090290772786,0.198430439343528,0.306221341343766,0.418276000853018,-0.217077714071655
0.765,0.492179645264841,0.30419957467857,0.310947974717909,0.158185286589653,0.198430681380982,0.306221585320893,0.418276246766747,-0.217077466220238
0.78,0.492274762207882,0.304294725098366,0.311043131713324,0.158280425151464,0.198430913038579,0.306221818906898,0.418276482270528,-0.217077228807531
0.795,0.492369336755934,0.304389423034465,0.311137921625935,0.158375276970447,0.198431134491199,0.306222042285397,0.418276707563507,-0.217077001611839
0.81,0.492462825141145,0.30448313385127,0.311231820823815,0.158469331233905,0.198431345911826,0.306222255619357,0.418276922804526,-0.217076784472286
0.825,0.492554655147114,0.304575288003491,0.31132426439902,0.158562029624793,0.198431547569157,0.306222459152128,0.418277128216638,-0.217076577180844
0.84,0.492644263253827,0.304665318181119,0.311414683164211,0.158652803020596,0.198431739907101,0.306222653289451,0.418277324172032,-0.21707637939422
0.855,0.492731129765425,0.304752694995047,0.311502539754094,0.158741107866007,0.198431923617285,0.306222838671945,0.418277511265568,-0.21707619055848
0.87,0.492814808817727,0.304836958058053,0.311587360646517,0.15882645900068,0.198432099732111,0.306223016261842,0.418277690397949,-0.217076009827447
0.885,0.492894950365532,0.304917739542962,0.311668761135203,0.158908455909613,0.198432269814777,0.306223187508008,0.418277862924583,-0.21707583592418
