Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
0,0.14545237343559,-0.402816794013003,-0.312827929460161,0.0757269484537213,0.0135208412675144,-0.0362864393544888,0.111330146637951,0.342344701828773
0.015,0.14571840610474,-0.402829612017494,-0.312967819495617,0.0757269484537213,0.0136635665993347,-0.0362876331427086,0.111260065030406,0.342344701828773
0.03,0.145960879934693,-0.402537304718502,-0.312793695887581,0.0756921308503724,0.0137831033913422,-0.0361442536554152,0.11134360661571,0.342325655498717
0.045,0.146137923076051,-0.402361766606901,-0.312617081410762,0.0758972816116527,0.0138709040176257,-0.0360574797845639,0.111430605392027,0.342426200172795
0.06,0.146306721657143,-0.402191384990182,-0.312445146773423,0.0760702980090339,0.0139562762492004,-0.035971599890555,0.111516968105261,0.342512806054069
0.075,0.146462296994113,-0.402033186728499,-0.312284684418713,0.0762326161596347,0.0140363873876985,-0.0358904139278115,0.111599036955776,0.342595542952019
0.09,0.146599744700141,-0.401892393688348,-0.312140818404795,0.0763792624688085,0.0141082961090625,-0.0358170038667641,0.111673795736094,0.342671488715263
0.105,0.146716255960503,-0.401772165093503,-0.312017058971981,0.0765063440831753,0.0141700804971193,-0.0357534635722523,0.111738981132855,0.342738197798301
0.12,0.146811040988269,-0.401673624422479,-0.311914869873887,0.076612053553203,0.0142208841220594,-0.035700825615176,0.111793383436865,0.342794284031935
0.135,0.146885047544788,-0.401596096956466,-0.31183386251382,0.0766964823414411,0.0142608370128775,-0.0356591140774304,0.111836819594038,0.342839401446777
0.15,0.146940510636229,-0.401537539407732,-0.311772199895271,0.0767612454425242,0.0142908600232859,-0.0356275239107877,0.111869971501985,0.342874101740498
0.165,0.146980432441918,-0.40149505090893,-0.311727101251105,0.0768089863826038,0.0143124010234965,-0.0356046765758422,0.111894139409813,0.342899598338921
0.18,0.147008077631319,-0.40146538984906,-0.311695362624253,0.0768428565965901,0.0143271554312778,-0.0355889009367534,0.111910961864524,0.342917488853943
0.195,0.147026570127059,-0.401445394391712,-0.311673796297865,0.076866056864062,0.014336820033571,-0.035578487185154,0.111922154744328,0.342929488020141
0.21,0.147038619819295,-0.401432279425429,-0.311659550042405,0.0768814977858028,0.0143429105087978,-0.0355718814190799,0.111929305269398,0.342937211141212
0.225,0.14704639035231,-0.401423791303832,-0.311650284651472,0.0768915990633722,0.0143466569963574,-0.0355678031896066,0.111933741416872,0.342942030597948
0.24,0.14705148829552,-0.401418236766791,-0.311644221745064,0.0768982221172258,0.0143489745961919,-0.0355652866315705,0.111936478847352,0.342945010582113
0.255,0.147055038567585,-0.401414419202472,-0.31164009274693,0.076902707398476,0.0143504933304799,-0.0355636589476032,0.111938233429689,0.34294691011743
0.27,0.147057805477942,-0.401411522622009,-0.311637028882059,0.0769059773541085,0.014351625334695,-0.0355624777522843,0.111939478744758,0.342948234800949
0.285,0.147060322031274,-0.401408981727596,-0.311634431415418,0.0769086651854334,0.0143526458523717,-0.0355614508527529,0.111940524975793,0.342949313797115
0.3,0.147062999388392,-0.401406367981333,-0.311631853744521,0.0769112361926782,0.0143537679459498,-0.0355603593576555,0.111941597579971,0.342950379864643
0.315,0.147066200412096,-0.40140330979494,-0.311628915503169,0.0769140795354594,0.0143551971022574,-0.0355589991037053,0.11194289962492,0.342951635221796
0.33,0.14707027312962,-0.401399452859226,-0.311625256599749,0.076917560536437,0.0143571593162292,-0.0355571480523678,0.111944648895424,0.342953293114281
0.345,0.147075549510465,-0.401394456564043,-0.311620528583204,0.0769220346042517,0.0143599031550433,-0.0355545602128105,0.111947088114234,0.342955592292857
0.36,0.147082320952594,-0.401388015829661,-0.311614413475516,0.0769278317151803,0.0143636815474757,-0.035550981066904,0.111950472519148,0.342958787801478
0.375,0.147090804034984,-0.401379894890102,-0.311606656801387,0.0769352244377682,0.0143687219943695,-0.0355461761220879,0.111955042783901,0.342963125611466
0.39,0.147101108971314,-0.401369960210614,-0.311597101678314,0.0769443928870549,0.0143751945082436,-0.0355399632345774,0.111960992634796,0.342968810390541
0.405,0.147113219826636,-0.401358202806623,-0.311585713593817,0.0769553975863507,0.0143831852669249,-0.0355322403887775,0.111968439769701,0.342975975265698
0.42,0.147126991150152,-0.401344744554027,-0.311572589701208,0.0769681671604989,0.0143926813848776,-0.0355230030437917,0.111977406438663,0.342984660390408
0.435,0.147142161344263,-0.401329827496069,-0.311557950938924,0.0769825032782041,0.0144035691278439,-0.0355123482049109,0.111987813049161,0.342994804201563
0.45,0.147158379653094,-0.401313788782276,-0.311542119088713,0.0769981012860393,0.0144156450034225,-0.0355004653424233,0.111999485137724,0.343006248189037
0.465,0.147175241555897,-0.401297026212487,-0.311525483462459,0.0770145821696661,0.0144286369439333,-0.0354876166336095,0.112012171566665,0.343018753397387
0.48,0.147192326668811,-0.40127996026986,-0.31150846305315,0.0770315300926431,0.0144422315117233,-0.0354741104525794,0.112025570194498,0.343032025109828
0.495,0.147209233783272,-0.401262998180155,-0.311491469828033,0.0770485297210002,0.0144561027262053,-0.0354602725161157,0.112039356628357,0.343045741364329
0.51,0.147225609020728,-0.401246504290519,-0.311474877718185,0.0770651985325916,0.0144699385847046,-0.0354464187387818,0.112053211896484,0.343059581049308
