Var1,Var2,Var3,Var4
0,0.999999999996779,0.999999999805975,0.999999999994792
0.015,0.99999998209802,0.999998753252355,0.999999971722725
0.03,0.999999932642685,0.999994867112089,0.999999895035962
0.045,0.999999890223968,0.999990794973513,0.999999831312095
0.06,0.999999852137118,0.999986150083596,0.999999776397073
0.075,0.999999819863181,0.999980869622416,0.999999732404831
0.09,0.999999794044982,0.999974708150911,0.999999699926993
0.105,0.99999977454284,0.999966782314348,0.999999678178271
0.12,0.999999760641646,0.999951478477632,0.999999665409115
0.135,0.999999751307748,0.999946428250013,0.999999659404956
0.15,0.999999745422517,0.999951737499285,0.999999657936313
0.165,0.999999741954128,0.99995363334617,0.999999659082544
0.18,0.99999974005681,0.999954480480231,0.999999661402696
0.195,0.99999973910353,0.999954886902331,0.999999663967177
0.21,0.999999738672005,0.99995508820606,0.999999666290066
0.225,0.999999738504621,0.999955190930527,0.99999966820989
0.24,0.999999738460466,0.999955246270198,0.999999669763505
0.255,0.999999738472226,0.999955279290523,0.999999671086628
0.27,0.999999738514621,0.999955302396613,0.999999672359784
0.285,0.999999738585839,0.999955322000197,0.999999673802751
0.3,0.999999738699575,0.999955341822461,0.999999675706796
0.315,0.999999738883287,0.999955364403602,0.999999678484302
0.33,0.999999739177964,0.999955391651084,0.999999682711654
0.345,0.999999739635853,0.999955424916551,0.999999689144025
0.36,0.999999740314487,0.99995546490157,0.999999698688927
0.375,0.999999741267434,0.999955511567447,0.999999712336704
0.39,0.999999742533664,0.99995556413389,0.999999731057376
0.405,0.999999744128112,0.999955621186385,0.999999755681547
0.42,0.999999746035754,0.999955680870485,0.999999786786616
0.435,0.999999748210566,0.999955741130584,0.999999824607983
0.45,0.999999750579534,0.999955799947475,0.999999868989166
0.465,0.999999753050742,0.999955855537443,0.999999919376776
0.48,0.999999755523847,0.999955906490164,0.99999997485795
0.495,0.999999757900967,0.999955951838008,1.00000003423099
0.51,0.999999760096234,0.999955991062164,1.00000009609549
0.525,0.999999762042792,0.999956024049347,1.00000015894668
0.54,0.999999763696674,0.999956051016659,1.00000022125917
0.555,0.999999765037634,0.999956072421958,1.00000028154805
0.57,0.999999766067509,0.99995608887431,1.00000033839781
0.585,0.999999766806955,0.999956101054878,1.00000039045222
0.6,0.999999767291485,0.999956109654137,1.00000043635856
0.615,0.999999767567643,0.999956115327448,1.00000047465632
0.63,0.999999767689918,0.999956118668041,1.00000050359012
0.645,0.999999767718791,0.999956120194656,1.00000052080187
0.66,0.999999767720041,0.999956120350252,1.00000052279825
0.675,0.999999767765234,0.99995611950809,1.00000050393814
0.69,0.999999767933192,0.999956117981958,1.00000045423479
0.705,0.999999768312122,0.999956116037889,1.0000003536324
0.72,0.999999769002024,0.999956113905478,1.00000015225709
0.735,0.999999770116984,0.999956111787492,0.999999649671971
0.75,0.999999771786938,0.999956109867046,0.999998767405821
0.765,0.999999774158527,0.999956108312026,0.999999725349449
0.78,0.999999777394785,0.999956107276794,1.00000019721492
0.795,0.999999781673384,0.999956106901553,1.00000054034664
0.81,0.999999787183526,0.999956107309901,1.00000082195987
0.825,0.999999794121586,0.999956108605316,1.00000106649867
0.84,0.999999802685909,0.999956110867406,1.00000128533495
0.855,0.999999813071346,0.99995611414869,1.00000148448724
0.87,0.999999825464218,0.999956118472605,1.00000166740185
0.885,0.999999840038509,0.999956123833217,1.00000183617306
0.9,0.999999856954052,0.999956130196863,1.00000199215546
0.915,0.999999876357381,0.999956137505673,1.0000021363007
0.93,0.999999898385766,0.999956145682678,1.00000226935319
0.945,0.999999923174786,0.999956154638016,1.00000239196578
0.96,0.999999950869614,0.999956164275644,1.00000250476612
0.975,0.999999981640116,0.999956174499924,1.00000260839086
0.99,1.0000000156999,0.999956185221562,1.00000270349851
1.005,1.00000005332963,0.999956196362445,1.00000279076843
1.02,1.00000009490545,0.999956207859143,1.00000287089128
1.035,1.00000014093393,0.999956219664965,1.00000294455511
1.05,1.00000019209631,0.999956231750616,1.00000301243004
1.065,1.00000024930659,0.999956244103622,1.00000307515351
1.08,1.00000031379105,0.99995625672671,1.00000313331753
1.095,1.00000038720225,0.999956269635396,1.00000318745852
1.11,1.00000047179025,0.999956282854996,1.00000323804996
1.125,1.00000057067287,0.999956296417243,1.00000328549774
1.14,1.00000068828689,0.99995631035669,1.00000333013814
1.155,1.0000008311933,0.99995632470703,1.00000337223792
1.17,1.00000100963831,0.999956339497469,1.00000341199651
1.185,1.00000124093013,0.999956354749292,1.00000344954996
1.2,1.000001557964,0.999956370472749,1.0000034849765
1.215,1.00000203663149,0.999956386664433,1.00000351830363
1.23,1.00000293580878,0.999956403305275,1.00000354951641
1.245,1.00001980839679,0.999956420359297,1.00000357856677
1.26,1.00001730169849,0.999956437773249,1.00000360538359
1.275,1.00001646254412,0.999956455477082,1.00000362988289
1.29,1.00001593096761,0.999956473385315,1.00000365197788
1.305,1.00001553484674,0.99995649139935,1.00000367158855
1.32,1.00001521632415,0.999956509410352,1.00000368864996
1.335,1.0000149489526,0.999956527302663,1.00000370311915
1.35,1.00001471848294,0.999956544957518,1.0000037149803
1.365,1.00001451638545,0.999956562256814,1.00000372424797
1.38,1.00001433715319,0.999956579086731,1.00000373096855
1.395,1.0000141770133,0.999956595341003,1.0000037352198
