Var1,Var2,Var3
0,0.708910449362363,0
0.015,1.0399354208569,10.1931200533889
0.03,1.13175945508776,2.94232261464672
0.045,0.925207234672589,2.85540699303872
0.06,0.948982232176151,2.69145345856311
0.075,0.972401667285663,2.46516012718211
0.09,0.983308519896752,2.1895321838764
0.105,0.978555195163622,1.88050871334185
0.12,0.957465254404628,1.55586945217792
0.135,0.921292895275711,1.23408354675202
0.15,0.872913001936677,0.933161225845949
0.165,0.816560727922535,0.66955792049373
0.18,0.757575306329933,0.457150582347552
0.195,0.702047933972673,0.306323669987954
0.21,0.656191157102768,0.223812290108542
0.225,0.625247805511942,0.214960388430681
0.24,0.612084075890231,0.282958250555234
0.255,0.616240290008398,0.423354055007031
0.27,0.634294620317552,0.627557844306757
0.285,0.661364132251209,0.885562586158538
0.3,0.692678001169743,1.18593112650754
0.315,0.724486218526787,1.51610402970337
0.33,0.754304465155261,1.86302296627652
0.345,0.780789889854889,2.21380605442733
0.36,0.803481297246563,2.55637212056074
0.375,0.822518159668654,2.87997093446723
0.39,0.838382762215193,3.17559728945721
0.405,0.851682632665241,3.43627852351243
0.42,0.862982866360246,3.65723718336551
0.435,0.872695685752771,3.83598030075196
0.45,0.881017203005342,3.9704926168535
0.465,0.88788618149943,4.065410500109
0.48,0.893301250845464,4.1217998150624
0.495,0.896902968557529,4.14450636248344
0.51,0.89846681813795,4.13910139820114
0.525,0.897820962044355,4.11170157354466
0.54,0.894921591019022,4.06864110967959
0.555,0.889888844530151,4.0161185762347
0.57,0.883014859112051,3.95987845832477
0.585,0.874746278693869,3.90494408611674
0.6,0.865644544821975,3.85541264237177
0.615,0.856329159866589,3.81431871422954
0.63,0.847411050061235,3.7835686659948
0.645,0.839424937514501,3.76394401342098
0.66,0.832770646990994,3.75516820834217
0.675,0.827672664621685,3.75602803561795
0.69,0.824164454661315,3.76453837362662
0.705,0.822099309855041,3.7781374921401
0.72,0.821184151681538,3.79389939244743
0.735,0.821028459554465,3.80874989228664
0.75,0.821198674268813,3.81967411775485
0.765,0.821269178874227,3.82390463676409
0.78,0.820863502599403,3.81908147978341
0.795,0.819682531383249,3.80337756188664
0.81,0.817519279232322,3.77558536707389
0.825,0.81426170683485,3.7351630035602
0.84,0.809886122336925,3.68223967349118
0.855,0.804444036919996,3.61758182776809
0.87,0.798045167601591,3.54252061673127
0.885,0.790838606191468,3.45883356697816
0.9,0.782992262602448,3.36852540544161
0.915,0.774660001693865,3.27289779594328
0.93,0.76624125052692,3.19258519735209
0.945,0.759187948609019,3.11341879929286
0.96,0.751251464033221,2.93769854497098
0.975,0.734523983845461,2.86213265082095
0.99,0.730786239753246,2.83241266185374
1.005,0.725008384590203,2.76896137733956
1.02,0.718366935808564,2.71647868979657
1.035,0.712352476939814,2.67560046112147
1.05,0.707054113267336,2.64644234315458
1.065,0.702502192698847,2.62865073711109
1.08,0.69869981296888,2.62144699678304
1.095,0.695622038875376,2.62368098982173
1.11,0.693215488239247,2.63389681919774
1.125,0.69139967714651,2.65040693746424
1.14,0.690070290820399,2.67137069143495
1.155,0.689104204909048,2.69487347237497
1.17,0.688365812426993,2.71900295446608
1.185,0.687714040254298,2.74191935454297
1.2,0.687009386702868,2.76191720660304
1.215,0.686120369558034,2.77747677735126
1.23,0.684928912253053,2.78730391467238
1.245,0.683334375596392,2.79035778358533
1.26,0.681256127178844,2.78586657681361
1.275,0.678634703066924,2.77333187876823
1.29,0.675431741795201,2.75252293639296
1.305,0.671628957345157,2.72346276807746
1.32,0.667226481428897,2.68640928881074
1.335,0.66224100621265,2.64183853022182
1.35,0.656704574388509,2.59045637120524
1.365,0.650667704346654,2.53344639368413
1.38,0.64428152667533,2.46997876681795
1.395,0.637032175503619,2.39595781311048
1.41,0.629596427144753,2.32665406557634
1.425,0.622039371794406,2.25206228081445
1.44,0.614173221620571,2.1754205295826
1.455,0.606121684516446,2.09765447966268
1.47,0.597950434930079,2.01954723024835
1.485,0.589717768456331,1.94178759496979
1.5,0.581477307144226,1.86497376127004
1.515,0.573277683795913,1.78961298694446
1.53,0.565161946891201,1.71612282900327
1.545,0.557167045647654,1.64483470404832
1.56,0.549323496332937,1.575999566884
1.575,0.541655270454469,1.50979522424117
1.59,0.534179915940477,1.446334740194
1.605,0.526908899378688,1.38567540909004
1.62,0.519848137669354,1.32782782908933
1.635,0.512998672268184,1.27276468673917
1.65,0.50635743017687,1.22042894985405
1.665,0.499918013866733,1.17074125477288
1.68,0.493671467173446,1.12360635898107
1.695,0.48760697461281,1.07891860661247
1.71,0.481712465533026,1.03656641923951
1.725,0.475975109708842,0.996435875573543
1.74,0.470381705170935,0.958413480313633
1.755,0.464918970471932,0.922388244501388
1.77,0.459573761106132,0.888253208324428
1.785,0.454333233047961,0.855906534018491
1.8,0.449184975657598,0.82525228350284
1.815,0.444117132346378,0.79620097511725
1.83,0.439118521537473,0.768669988918767
1.845,0.434178763827211,0.742583863042171
1.86,0.429288414971362,0.717874497085715
1.875,0.424439099258366,0.694481254591228
1.89,0.419623634523393,0.67235093739339
1.905,0.414836138688385,0.651437591540419
1.92,0.410072108157421,0.631702098906181
1.935,0.405328460295009,0.613111511377958
1.95,0.400603535072408,0.595638095977722
1.965,0.39589705425154,0.579258079183504
1.98,0.391210039699841,0.563950105964222
1.995,0.386544695208623,0.549693461510198
2.01,0.381904258272644,0.536466138067868
2.025,0.377292829569621,0.524242861315263
2.04,0.372715188368833,0.51299321524694
2.055,0.368176601904607,0.502680016466383
2.07,0.363682636037711,0.493258084031074
2.085,0.359238973480768,0.484673527670463
2.1,0.354851244658516,0.476863636500813
2.115,0.350524875054407,0.469757396858675
2.13,0.346264951762237,0.463276608890279
2.145,0.342076110970321,0.457337515708398
2.16,0.337962447271114,0.451852814337853
2.175,0.333927444997047,0.446733890078203
2.19,0.329973931204045,0.441893107698703
2.205,0.326104049425169,0.437246002926755
2.22,0.322319252872798,0.432713242129484
2.235,0.318620315366796,0.428222251554535
2.25,0.315007357910705,0.42370845444289
2.265,0.311479888543059,0.419116090032487
2.28,0.308036852877794,0.414398619591884
2.295,0.304676692637831,0.409518749297371
2.31,0.301397409494368,0.404448117409205
2.325,0.298196631655297,0.3991667041514
2.34,0.295071680890191,0.393662027840079
2.355,0.292019638014627,0.387928191264604
2.37,0.289037405251516,0.381964839252187
2.385,0.286121764304654,0.375776082787485
2.4,0.283269429383171,0.369369437900763
2.415,0.280477094773168,0.362754819498106
2.43,0.277741476841893,0.35594362194481
2.445,0.275059350568507,0.348947909953915
2.46,0.272427580823672,0.34177973549346
2.475,0.269843148677228,0.334450589237615
2.49,0.267303173016169,0.326970988706698
2.505,0.26480492772427,0.31935019977022
2.52,0.262345854630986,0.311596083676048
2.535,0.259923572398363,0.303715058228203
2.55,0.257535881493471,0.295712159140098
2.565,0.25518076539695,0.287591185884601
2.58,0.252856388225952,0.279354915470627
2.595,0.25056108899759,0.271005367403723
2.61,0.248293372818506,0.262544103531784
2.625,0.246051899347859,0.253972547429702
2.64,0.243835468935383,0.24529230933244
2.655,0.241643006875903,0.236505504288133
2.67,0.23947354624246,0.227615053085184
2.685,0.237326209760971,0.218624957541149
2.7,0.235200191172432,0.209540543876521
2.715,0.233094736498516,0.200368670107189
2.73,0.23100912558912,0.191117895677968
2.745,0.228942654291916,0.181798613963379
2.76,0.226894617549395,0.172423150867825
2.775,0.224864293701581,0.163005835720579
2.79,0.222850930253401,0.153563054243254
2.805,0.220853731353476,0.144113297999208
2.82,0.218871847222297,0.134677231126786
2.835,0.216904365757879,0.125277804498741
2.85,0.214950306530843,0.11594046175412
2.865,0.213008617353686,0.106693504392893
2.88,0.211078173567378,0.0975687203974072
2.895,0.209157780130609,0.0886024434116954
2.91,0.207246176523597,0.0798373163641298
2.925,0.205342044392003,0.0713252171683963
2.94,0.20344401776181,0.0631321157752929
2.955,0.201550695559057,0.0553461279959414
2.97,0.199660656075837,0.0480906658334722
2.985,0.197772472942599,0.0415447041389763
3,0.195884732102808,0.0359687845855316
3.015,0.193995844912174,0.0316733404097335
3.03,0.192099112001817,0.0288347615886126
3.045,0.190193443045153,0.0278148098279838
3.06,0.188286010868428,0.0286970431829153
3.075,0.186377251571706,0.0311921379471105
3.09,0.18446636670056,0.0348420008223596
3.105,0.182552410237744,0.0392253272929738
3.12,0.180634358058012,0.0440343114130618
3.135,0.178711150711915,0.0490638592328372
3.15,0.176781733988778,0.0541803470150722
3.165,0.174845096176366,0.0592958757698735
3.18,0.172900300802712,0.0643513839815286
3.195,0.170946514140715,0.0693063229158031
3.21,0.168983027176235,0.074132443989755
3.225,0.167009272052365,0.0788100369444342
3.24,0.165024833209886,0.083325614023391
3.255,0.163029453565238,0.0876704508262852
3.27,0.161023036128996,0.0918396382380142
3.285,0.159005641497591,0.0958314403470865
3.3,0.156977481672887,0.0996468347704306
3.315,0.154938910694359,0.103289159882499
3.33,0.152890412614362,0.106763822442199
3.345,0.150832587406502,0.110078037033409
3.36,0.148766135461617,0.113240580101106
3.375,0.146691841382293,0.116261548762336
3.39,0.144610557820983,0.119152119505533
3.405,0.142523190106347,0.121924305251474
3.42,0.140430682359542,0.124590711565553
3.435,0.138334005714418,0.127164294399305
3.45,0.136234149126841,0.129658122788288
3.465,0.134132113097898,0.132085150551724
