Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
0,1,0.991747377759205,1,-0.182599864299276,-1,-1,-1,1,0.108958105056178
0.015,1.00000396430457,0.991740007164974,1.00000669288682,-0.182599984515174,-0.999999779875166,-1.00000020097164,-0.99999899425315,0.999998199629923,0.10895976221203
0.03,1.00001059016583,0.991728302502121,1.00001751846154,-0.182600624128594,-0.99999865579132,-1.00000124258228,-1.00000556195965,1.00000940470861,0.108949264698324
0.045,1.0000176044925,0.991716481674959,1.00002864423038,-0.182601770921377,-0.999996729066068,-1.00000305816984,-1.0000159976711,1.00002667019381,0.108932899325359
0.06,1.00002520673929,0.991704226830256,1.00004037738565,-0.182603409694527,-0.999994094108508,-1.00000558347192,-1.00002826436446,1.00004609467749,0.10891417148068
0.075,1.00003309617063,0.991692044558482,1.00005224070311,-0.182605464836285,-0.999990927976262,-1.00000866954794,-1.00004182073832,1.00006667039293,0.108893995329899
0.09,1.00004093981711,0.991680428752852,1.0000637455633,-0.182607817912906,-0.999987450638326,-1.00001211668118,-1.0000556840777,1.00008686200748,0.108873858759532
0.105,1.00004842057186,0.991669792412898,1.00007446005247,-0.182610325058947,-0.999983893022809,-1.0000157034595,-1.00006881701994,1.00010523576204,0.108855223239422
0.12,1.00005527163998,0.991660431226343,1.00008405102199,-0.18261283782843,-0.999980466152451,-1.00001921734471,-1.00008035326187,1.00012075321855,0.108839216463781
0.135,1.00006130219336,0.991652505928638,1.00009230984387,-0.18261522318702,-0.999977337082278,-1.00002248075486,-1.00008975940548,1.00013292704573,0.108826443994116
0.15,1.00006641055156,0.991646044351209,1.00009915914059,-0.182617379106352,-0.999974614901471,-1.00002536861759,-1.00009688922721,1.000141811817,0.108816962007017
0.165,1.00007058345244,0.991640960869925,1.00010464096533,-0.182619243293437,-0.999972347864758,-1.00002781528613,-1.000101927988,1.00014786090771,0.108810394389826
0.18,1.00007388284043,0.991637087905304,1.00010889043787,-0.182620794253624,-0.999970530379561,-1.00002981108777,-1.00010526600222,1.0001517232713,0.108806127463626
0.195,1.00007642412808,0.991634212329654,1.00011210140778,-0.1826220456733,-0.999969116720987,-1.00003139093398,-1.00010735876876,1.00015405799593,0.108803502375455
0.21,1.00007835133318,0.991632109591917,1.00011449159462,-0.18262303650773,-0.999968037435564,-1.00003261878879,-1.00010862054252,1.00015541551796,0.108801948457591
0.225,1.00007981448772,0.991630569986296,1.00011627369277,-0.182623819802923,-0.999967214571782,-1.00003357206818,-1.00010937087998,1.00015619412839,0.108801040786949
0.24,1.00008095339305,0.991629414150674,1.00011763657902,-0.182624453072089,-0.999966572943328,-1.00003432929185,-1.00010982749904,1.00015665112171,0.108800498001525
0.255,1.00008188968717,0.991628497734795,1.00011873783634,-0.1826249921615,-0.999966046161441,-1.00003496288632,-1.00011012575537,1.00015693898229,0.108800149485002
0.27,1.00008272696208,0.991627707477052,1.00011970613713,-0.182625489315976,-0.999965577688726,-1.00003553742295,-1.00011034586195,1.00015714380097,0.108799896572325
0.285,1.00008355687983,0.991626952240712,1.00012065019402,-0.182625994954733,-0.999965118298213,-1.00003611219725,-1.00011053692278,1.00015731517323,0.108799680621886
0.3,1.00008446821228,0.99162615280734,1.00012167022433,-0.182626561777092,-0.999964621882552,-1.00003674619227,-1.00011073479435,1.0001574862009,0.108799460555219
0.315,1.00008555555369,0.991625233594615,1.00012286812799,-0.18262724938946,-0.999964041542432,-1.00003750321629,-1.00011097534208,1.00015768649595,0.108799197222321
0.33,1.0000869250185,0.991624118285217,1.00012435359303,-0.182628127705159,-0.99996332741451,-1.00003845530692,-1.00011130587675,1.00015795153989,0.108798840941143
0.345,1.00008869530441,0.991622729985649,1.0001262447712,-0.182629277834906,-0.999962426971469,-1.00003968318985,-1.00011179667439,1.00015833036424,0.108798319893182
0.36,1.00009099377467,0.991620995303237,1.00012866364236,-0.182630789900819,-0.999961287752317,-1.00004127345634,-1.00011255245063,1.00015889155517,0.108797529432078
0.375,1.00009394839263,0.991618850872107,1.00013172739646,-0.18263275797845,-0.9999598618441,-1.00004331295685,-1.00011372118931,1.00015972581688,0.108796324910903
0.39,1.0000976771849,0.991616250489501,1.00013553789302,-0.182635273018115,-0.999958111059039,-1.00004588152201,-1.00011549585197,1.00016094252908,0.108794522279898
0.405,1.00010227728761,0.991613171127077,1.00014017144428,-0.182638414995063,-0.99995601167145,-1.00004904442232,-1.00011810449538,1.00016265855809,0.108791910273015
0.42,1.00010781626326,0.991609616081118,1.00014567514724,-0.18264224686769,-0.99995355698347,-1.00005284676048,-1.00012178686938,1.00016497997756,0.108788281059411
