Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
0,0.943571985978588,0.975949402461664,0.728295058062405,-0.222232448175143,-0.0905163439217764,-0.506625604723842,0.568846186048354,0.765675211166105,0.827423362586036
0.01,0.943571985978588,0.975949402461664,0.728295058062405,-0.222232448175143,-0.0905163439217764,-0.506625604723842,0.568846186048354,0.765675211166105,0.827423362586036
0.02,0.943571985978774,0.975949402462002,0.728295058062452,-0.222232448175106,-0.0905163439216506,-0.506625604723858,0.568846186048375,0.765675211166159,0.82742336258611
0.03,0.943571985979801,0.97594940246376,0.72829505806272,-0.222232448174892,-0.0905163439209008,-0.506625604723967,0.568846186048495,0.765675211166476,0.827423362586534
0.04,0.943571985981874,0.975949402467085,0.728295058063293,-0.222232448174432,-0.0905163439192492,-0.506625604724227,0.568846186048744,0.76567521116715,0.827423362587434
0.05,0.943571985984611,0.975949402471213,0.728295058064091,-0.222232448173784,-0.0905163439168542,-0.506625604724643,0.568846186049082,0.765675211168091,0.827423362588686
0.06,0.943571985987604,0.975949402475512,0.728295058065007,-0.222232448173039,-0.0905163439139979,-0.506625604725191,0.568846186049454,0.765675211169171,0.827423362590117
0.07,0.943571985990514,0.975949402479533,0.728295058065934,-0.222232448172287,-0.0905163439109964,-0.506625604725827,0.568846186049815,0.765675211170265,0.827423362591563
0.08,0.943571985993095,0.975949402482993,0.728295058066783,-0.222232448171603,-0.0905163439081418,-0.506625604726494,0.568846186050128,0.765675211171269,0.827423362592887
0.09,0.943571985995205,0.975949402485751,0.728295058067494,-0.222232448171037,-0.0905163439056589,-0.506625604727133,0.568846186050375,0.765675211172113,0.827423362594
0.1,0.943571985996791,0.975949402487783,0.728295058068039,-0.222232448170612,-0.0905163439036861,-0.506625604727692,0.568846186050551,0.765675211172761,0.827423362594855
0.11,0.94357198599787,0.975949402489141,0.728295058068415,-0.222232448170328,-0.0905163439022774,-0.506625604728131,0.568846186050662,0.76567521117321,0.827423362595448
0.12,0.943571985998499,0.975949402489923,0.728295058068636,-0.222232448170167,-0.0905163439014189,-0.506625604728426,0.568846186050721,0.765675211173475,0.827423362595799
0.13,0.943571985998758,0.975949402490241,0.728295058068728,-0.222232448170104,-0.0905163439010517,-0.506625604728564,0.568846186050742,0.765675211173586,0.827423362595946
0.14,0.94357198599873,0.975949402490207,0.728295058068718,-0.22223244817011,-0.0905163439010937,-0.506625604728545,0.568846186050741,0.765675211173574,0.82742336259593
0.15,0.94357198599849,0.975949402489918,0.728295058068634,-0.222232448170158,-0.090516343901456,-0.506625604728377,0.568846186050728,0.765675211173471,0.827423362595792
0.16,0.943571985998103,0.975949402489456,0.728295058068499,-0.222232448170223,-0.0905163439020528,-0.50662560472807,0.568846186050714,0.765675211173305,0.827423362595568
0.17,0.943571985997624,0.975949402488886,0.728295058068334,-0.222232448170288,-0.0905163439028057,-0.506625604727641,0.568846186050706,0.7656752111731,0.827423362595289
0.18,0.943571985997095,0.975949402488261,0.728295058068155,-0.222232448170336,-0.090516343903645,-0.506625604727109,0.568846186050707,0.765675211172876,0.827423362594982
0.19,0.943571985996554,0.975949402487625,0.728295058067977,-0.222232448170358,-0.0905163439045084,-0.506625604726497,0.568846186050721,0.765675211172649,0.827423362594668
0.2,0.943571985996034,0.975949402487014,0.728295058067809,-0.222232448170349,-0.0905163439053404,-0.506625604725834,0.568846186050747,0.765675211172434,0.827423362594366
0.21,0.943571985995559,0.97594940248646,0.728295058067662,-0.222232448170309,-0.0905163439060927,-0.506625604725157,0.568846186050782,0.765675211172241,0.827423362594092
0.22,0.943571985995155,0.975949402485988,0.728295058067541,-0.222232448170244,-0.0905163439067248,-0.50662560472451,0.568846186050825,0.76567521117208,0.827423362593861
0.23,0.94357198599484,0.975949402485621,0.728295058067451,-0.222232448170165,-0.0905163439072067,-0.506625604723945,0.568846186050867,0.765675211171958,0.827423362593681
0.24,0.943571985994627,0.975949402485373,0.728295058067394,-0.222232448170091,-0.0905163439075209,-0.506625604723519,0.568846186050903,0.765675211171878,0.827423362593562
0.25,0.943571985994526,0.975949402485255,0.728295058067368,-0.222232448170044,-0.0905163439076642,-0.506625604723292,0.568846186050923,0.765675211171841,0.827423362593506
0.26,0.943571985994539,0.97594940248527,0.728295058067371,-0.222232448170053,-0.090516343907648,-0.506625604723326,0.56884618605092,0.765675211171846,0.827423362593513
0.27,0.943571985994663,0.975949402485415,0.728295058067397,-0.222232448170147,-0.0905163439074976,-0.506625604723681,0.568846186050884,0.765675211171887,0.827423362593579
0.28,0.943571985994891,0.975949402485681,0.72829505806744,-0.222232448170357,-0.0905163439072498,-0.506625604724415,0.568846186050808,0.765675211171958,0.8274233625937
0.29,0.943571985995214,0.975949402486058,0.728295058067493,-0.222232448170715,-0.0905163439069498,-0.50662560472558,0.568846186050685,0.765675211172052,0.827423362593866
0.3,0.94357198599562,0.975949402486532,0.728295058067548,-0.222232448171251,-0.0905163439066484,-0.506625604727229,0.56884618605051,0.765675211172162,0.827423362594068
0.31,0.943571985996094,0.975949402487088,0.728295058067597,-0.222232448171993,-0.0905163439063997,-0.50662560472941,0.568846186050278,0.765675211172278,0.827423362594298
0.32,0.943571985996624,0.975949402487711,0.728295058067635,-0.222232448172969,-0.0905163439062587,-0.506625604732171,0.568846186049987,0.765675211172393,0.827423362594546
0.33,0.943571985997194,0.975949402488385,0.728295058067654,-0.222232448174199,-0.0905163439062797,-0.506625604735556,0.568846186049634,0.7656752111725,0.827423362594802
0.34,0.943571985997792,0.975949402489093,0.728295058067649,-0.2222324481757,-0.0905163439065133,-0.5066256047396,0.568846186049221,0.765675211172591,0.827423362595058
0.35,0.9435719859984,0.975949402489818,0.728295058067617,-0.222232448177477,-0.0905163439070035,-0.506625604744326,0.568846186048752,0.765675211172662,0.827423362595303
0.36,0.943571985999005,0.975949402490542,0.728295058067554,-0.222232448179524,-0.0905163439077828,-0.506625604749736,0.568846186048232,0.765675211172707,0.827423362595531
0.37,0.943571985999589,0.975949402491247,0.72829505806746,-0.222232448181818,-0.0905163439088681,-0.506625604755808,0.568846186047673,0.765675211172724,0.827423362595734
0.38,0.94357198600014,0.975949402491917,0.728295058067338,-0.222232448184322,-0.090516343910257,-0.506625604762493,0.568846186047086,0.765675211172711,0.827423362595906
0.39,0.943571986000646,0.975949402492537,0.728295058067189,-0.222232448186984,-0.0905163439119263,-0.506625604769718,0.568846186046486,0.765675211172669,0.827423362596045
0.4,0.943571986001097,0.975949402493095,0.728295058067021,-0.222232448189738,-0.0905163439138324,-0.506625604777391,0.56884618604589,0.765675211172603,0.82742336259615
0.41,0.943571986001489,0.975949402493585,0.728295058066839,-0.222232448192516,-0.0905163439159154,-0.506625604785409,0.568846186045313,0.765675211172515,0.827423362596221
0.42,0.943571986001819,0.975949402494004,0.728295058066651,-0.222232448195245,-0.0905163439181047,-0.506625604793672,0.568846186044768,0.765675211172412,0.827423362596262
0.43,0.94357198600209,0.975949402494352,0.728295058066464,-0.222232448197861,-0.0905163439203252,-0.506625604802092,0.568846186044266,0.765675211172301,0.827423362596278
0.44,0.943571986002306,0.975949402494634,0.728295058066285,-0.222232448200308,-0.0905163439225052,-0.506625604810618,0.568846186043816,0.765675211172187,0.827423362596273
0.45,0.943571986002472,0.975949402494856,0.728295058066118,-0.222232448202545,-0.0905163439245817,-0.506625604819248,0.568846186043422,0.765675211172075,0.827423362596254
0.46,0.943571986002597,0.975949402495027,0.728295058065967,-0.222232448204544,-0.090516343926506,-0.506625604828076,0.568846186043084,0.765675211171969,0.827423362596226
0.47,0.943571986002687,0.975949402495155,0.728295058065834,-0.222232448206297,-0.0905163439282467,-0.506625604837375,0.5688461860428,0.765675211171874,0.827423362596192
0.48,0.943571986002751,0.975949402495249,0.72829505806572,-0.222232448207812,-0.0905163439297918,-0.50662560484787,0.568846186042565,0.765675211171788,0.827423362596157
0.49,0.943571986002795,0.975949402495316,0.728295058065622,-0.222232448209113,-0.0905163439311492,-0.50662560486216,0.568846186042373,0.765675211171714,0.827423362596122
0.5,0.943571986002825,0.975949402495365,0.728295058065538,-0.222232448210238,-0.0905163439323474,-0.506625604872499,0.568846186042213,0.765675211171649,0.827423362596089
0.51,0.943571986002846,0.975949402495401,0.728295058065465,-0.222232448211242,-0.0905163439334346,-0.506625604854041,0.568846186042078,0.765675211171591,0.827423362596057
0.52,0.943571986002859,0.975949402495428,0.728295058065396,-0.222232448212191,-0.090516343934478,-0.506625604832488,0.568846186041956,0.765675211171536,0.827423362596024
0.53,0.943571986002869,0.97594940249545,0.728295058065327,-0.222232448213166,-0.0905163439355623,-0.50662560482571,0.568846186041837,0.76567521117148,0.82742336259599
0.54,0.943571986002874,0.975949402495469,0.728295058065252,-0.222232448214259,-0.0905163439367887,-0.50662560482107,0.568846186041711,0.765675211171417,0.82742336259595
0.55,0.943571986002876,0.975949402495486,0.728295058065164,-0.22223244821557,-0.0905163439382719,-0.50662560481716,0.568846186041567,0.765675211171344,0.827423362595902
0.56,0.943571986002872,0.9759494024955,0.728295058065057,-0.222232448217212,-0.0905163439401373,-0.506625604813485,0.568846186041396,0.765675211171253,0.82742336259584
0.57,0.943571986002862,0.97594940249551,0.728295058064925,-0.222232448219302,-0.0905163439425176,-0.506625604809829,0.568846186041191,0.765675211171141,0.827423362595762
0.58,0.943571986002843,0.975949402495514,0.728295058064763,-0.222232448221961,-0.090516343945548,-0.506625604806093,0.568846186040945,0.765675211171002,0.827423362595662
0.59,0.943571986002811,0.975949402495511,0.728295058064567,-0.222232448225313,-0.0905163439493616,-0.506625604802241,0.568846186040654,0.765675211170832,0.827423362595538
0.6,0.943571986002766,0.975949402495496,0.728295058064334,-0.222232448229481,-0.0905163439540835,-0.506625604798271,0.568846186040314,0.765675211170629,0.827423362595386
0.61,0.943571986002703,0.975949402495469,0.728295058064061,-0.222232448234583,-0.0905163439598255,-0.506625604794202,0.568846186039925,0.765675211170389,0.827423362595204
0.62,0.943571986002621,0.975949402495426,0.728295058063748,-0.222232448240731,-0.0905163439666808,-0.506625604790069,0.568846186039489,0.765675211170112,0.827423362594991
0.63,0.943571986002518,0.975949402495366,0.728295058063397,-0.222232448248028,-0.0905163439747179,-0.506625604785914,0.568846186039008,0.765675211169799,0.827423362594746
0.64,0.943571986002394,0.975949402495287,0.728295058063009,-0.222232448256564,-0.0905163439839766,-0.506625604781782,0.568846186038488,0.765675211169451,0.82742336259447
0.65,0.943571986002247,0.975949402495188,0.728295058062589,-0.222232448266418,-0.0905163439944636,-0.506625604777722,0.568846186037936,0.765675211169073,0.827423362594167
0.66,0.94357198600208,0.97594940249507,0.728295058062142,-0.222232448277655,-0.0905163440061498,-0.50662560477378,0.56884618603736,0.765675211168668,0.827423362593838
0.67,0.943571986001893,0.975949402494933,0.728295058061674,-0.22223244829033,-0.0905163440189697,-0.506625604769999,0.568846186036769,0.765675211168242,0.827423362593488
0.68,0.94357198600169,0.975949402494779,0.728295058061194,-0.22223244830449,-0.0905163440328216,-0.506625604766417,0.568846186036174,0.765675211167802,0.827423362593122
0.69,0.943571986001473,0.975949402494611,0.728295058060708,-0.222232448320187,-0.0905163440475717,-0.506625604763067,0.568846186035583,0.765675211167354,0.827423362592747
0.7,0.943571986001246,0.975949402494431,0.728295058060224,-0.222232448337484,-0.0905163440630589,-0.506625604759972,0.568846186035007,0.765675211166907,0.827423362592368
0.71,0.943571986001014,0.975949402494243,0.728295058059749,-0.222232448356486,-0.0905163440791028,-0.506625604757148,0.568846186034454,0.765675211166466,0.827423362591992
0.72,0.94357198600078,0.975949402494051,0.728295058059292,-0.222232448377372,-0.0905163440955132,-0.506625604754603,0.568846186033931,0.765675211166039,0.827423362591624
0.73,0.943571986000548,0.975949402493858,0.728295058058856,-0.222232448400467,-0.0905163441121004,-0.506625604752336,0.568846186033444,0.765675211165631,0.827423362591269
0.74,0.943571986000323,0.975949402493668,0.728295058058447,-0.222232448426366,-0.0905163441286863,-0.50662560475034,0.568846186032997,0.765675211165246,0.827423362590931
0.75,0.943571986000106,0.975949402493483,0.728295058058069,-0.222232448456231,-0.0905163441451159,-0.506625604748601,0.568846186032592,0.765675211164887,0.827423362590615
0.76,0.943571985999901,0.975949402493307,0.728295058057722,-0.222232448492581,-0.0905163441612671,-0.506625604747099,0.568846186032229,0.765675211164558,0.827423362590321
0.77,0.943571985999708,0.975949402493139,0.728295058057407,-0.222232448542389,-0.0905163441770617,-0.506625604745812,0.568846186031908,0.765675211164257,0.827423362590052
0.78,0.943571985999529,0.975949402492982,0.728295058057123,-0.222232448652694,-0.0905163441924749,-0.506625604744714,0.568846186031626,0.765675211163985,0.827423362589806
0.79,0.943571985999364,0.975949402492836,0.728295058056868,-0.222232448652228,-0.0905163442075456,-0.506625604743779,0.568846186031379,0.765675211163739,0.827423362589582
0.8,0.94357198599921,0.975949402492699,0.728295058056639,-0.222232448554399,-0.0905163442223885,-0.506625604742982,0.568846186031163,0.765675211163517,0.827423362589378
0.81,0.943571985999067,0.975949402492571,0.728295058056431,-0.222232448507366,-0.0905163442372087,-0.506625604742295,0.568846186030973,0.765675211163315,0.827423362589191
0.82,0.943571985998932,0.975949402492449,0.728295058056241,-0.222232448482597,-0.0905163442523233,-0.506625604741696,0.568846186030805,0.765675211163129,0.827423362589018
0.83,0.943571985998802,0.975949402492332,0.728295058056062,-0.222232448466001,-0.0905163442681931,-0.506625604741163,0.568846186030653,0.765675211162954,0.827423362588854
0.84,0.943571985998674,0.975949402492215,0.728295058055892,-0.222232448453527,-0.0905163442854735,-0.506625604740675,0.568846186030512,0.765675211162786,0.827423362588695
0.85,0.943571985998545,0.975949402492096,0.728295058055724,-0.222232448443385,-0.0905163443051012,-0.506625604740218,0.56884618603038,0.76567521116262,0.827423362588537
0.86,0.943571985998411,0.975949402491973,0.728295058055555,-0.222232448434623,-0.0905163443284514,-0.506625604739775,0.568846186030252,0.765675211162451,0.827423362588375
0.87,0.943571985998268,0.975949402491841,0.72829505805538,-0.222232448426687,-0.0905163443576485,-0.506625604739338,0.568846186030126,0.765675211162276,0.827423362588205
0.88,0.943571985998114,0.975949402491697,0.728295058055195,-0.222232448419234,-0.0905163443962556,-0.506625604738898,0.56884618603,0.76567521116209,0.827423362588024
0.89,0.943571985997945,0.975949402491539,0.728295058054999,-0.22223244841205,-0.0905163444510983,-0.506625604738448,0.568846186029875,0.765675211161891,0.827423362587829
0.9,0.943571985997759,0.975949402491365,0.72829505805479,-0.222232448405007,-0.0905163445387732,-0.506625604737986,0.56884618602975,0.765675211161677,0.827423362587617
0.91,0.943571985997555,0.975949402491172,0.728295058054566,-0.222232448398029,-0.0905163447363102,-0.506625604737512,0.568846186029626,0.765675211161447,0.827423362587387
0.92,0.94357198599733,0.97594940249096,0.728295058054327,-0.222232448391082,-0.0905163437179475,-0.506625604737025,0.568846186029507,0.765675211161201,0.827423362587138
0.93,0.943571985997085,0.975949402490727,0.728295058054074,-0.222232448384162,-0.0905163423750161,-0.50662560473653,0.568846186029395,0.765675211160938,0.82742336258687
0.94,0.94357198599682,0.975949402490474,0.728295058053809,-0.222232448377284,-0.0905163421589545,-0.50662560473603,0.568846186029293,0.76567521116066,0.827423362586584
0.95,0.943571985996536,0.975949402490201,0.728295058053535,-0.222232448370476,-0.0905163420371333,-0.506625604735529,0.568846186029205,0.765675211160369,0.827423362586282
0.96,0.943571985996234,0.975949402489911,0.728295058053254,-0.222232448363778,-0.0905163419473843,-0.506625604735033,0.568846186029135,0.765675211160069,0.827423362585966
0.97,0.943571985995917,0.975949402489605,0.728295058052969,-0.222232448357231,-0.0905163418750005,-0.506625604734548,0.568846186029086,0.765675211159761,0.827423362585639
0.98,0.943571985995588,0.975949402489287,0.728295058052685,-0.222232448350882,-0.090516341813959,-0.50662560473408,0.568846186029063,0.765675211159451,0.827423362585306
0.99,0.94357198599525,0.975949402488958,0.728295058052405,-0.222232448344772,-0.090516341761197,-0.506625604733632,0.568846186029067,0.765675211159142,0.827423362584969
1,0.943571985994907,0.975949402488624,0.728295058052134,-0.222232448338941,-0.0905163417149425,-0.506625604733211,0.568846186029102,0.765675211158838,0.827423362584632
1.01,0.943571985994563,0.975949402488286,0.728295058051874,-0.22223244833342,-0.0905163416740703,-0.506625604732818,0.568846186029168,0.765675211158543,0.8274233625843
1.02,0.943571985994222,0.97594940248795,0.728295058051629,-0.222232448328235,-0.0905163416378064,-0.506625604732458,0.568846186029267,0.76567521115826,0.827423362583977
1.03,0.943571985993885,0.975949402487618,0.728295058051402,-0.222232448323404,-0.0905163416055791,-0.50662560473213,0.568846186029398,0.765675211157992,0.827423362583664
1.04,0.943571985993558,0.975949402487293,0.728295058051194,-0.222232448318937,-0.0905163415769369,-0.506625604731837,0.56884618602956,0.765675211157741,0.827423362583366
1.05,0.943571985993242,0.975949402486978,0.728295058051007,-0.222232448314834,-0.0905163415515025,-0.506625604731578,0.568846186029751,0.765675211157509,0.827423362583085
1.06,0.94357198599294,0.975949402486676,0.728295058050842,-0.22223244831109,-0.090516341528946,-0.506625604731352,0.56884618602997,0.765675211157299,0.827423362582821
1.07,0.943571985992653,0.975949402486387,0.728295058050699,-0.222232448307694,-0.0905163415089695,-0.506625604731157,0.568846186030214,0.765675211157109,0.827423362582577
1.08,0.943571985992382,0.975949402486114,0.728295058050578,-0.222232448304627,-0.0905163414912985,-0.506625604730991,0.568846186030481,0.76567521115694,0.827423362582353
1.09,0.943571985992128,0.975949402485856,0.728295058050478,-0.22223244830187,-0.0905163414756774,-0.506625604730853,0.568846186030767,0.765675211156792,0.827423362582149
1.1,0.943571985991891,0.975949402485614,0.728295058050398,-0.222232448299396,-0.0905163414618677,-0.506625604730739,0.568846186031071,0.765675211156664,0.827423362581964
1.11,0.943571985991671,0.975949402485388,0.728295058050337,-0.222232448297181,-0.090516341449647,-0.506625604730646,0.56884618603139,0.765675211156555,0.827423362581798
1.12,0.943571985991466,0.975949402485177,0.728295058050294,-0.222232448295198,-0.0905163414388092,-0.506625604730573,0.568846186031723,0.765675211156465,0.827423362581649
1.13,0.943571985991276,0.97594940248498,0.728295058050267,-0.222232448293419,-0.0905163414291596,-0.506625604730516,0.56884618603207,0.76567521115639,0.827423362581517
1.14,0.943571985991098,0.975949402484794,0.728295058050255,-0.222232448291814,-0.0905163414205071,-0.506625604730474,0.568846186032431,0.765675211156331,0.827423362581399
1.15,0.943571985990932,0.97594940248462,0.728295058050258,-0.222232448290357,-0.0905163414126783,-0.506625604730444,0.568846186032809,0.765675211156286,0.827423362581294
1.16,0.943571985990775,0.975949402484454,0.728295058050275,-0.222232448289022,-0.0905163414055208,-0.506625604730426,0.568846186033205,0.765675211156254,0.827423362581202
1.17,0.943571985990626,0.975949402484295,0.728295058050306,-0.222232448287787,-0.0905163413989034,-0.506625604730418,0.568846186033625,0.765675211156235,0.82742336258112
1.18,0.943571985990483,0.975949402484141,0.728295058050351,-0.222232448286633,-0.0905163413927142,-0.506625604730419,0.568846186034074,0.765675211156228,0.827423362581048
