idx,yp,yy,mp,my,np,ny,epp,epy,ep,ey,up,uy,kpp,kpi,kpd,kyp,kyi,kyd,r,td,x
0.18,-30,0,-35.4207590381626,2.45852714869617,-725.205735681809,-332.570792890712,5.42075903816262,-2.45852714869617,689.784976643646,335.029320039408,9.93144085471914,-3.51319593700398,80,0.4,8,80,0.4,8,159.961360907296,713.27352709607,-424.749155723332
0.195,-30,0,-35.0040127225263,2.71917689683288,-598.023405361026,-272.422595885612,5.00401272252629,-2.71917689683288,563.0193926385,275.141772782445,9.42482868256438,-3.94156286755399,80,0.4,8,80,0.4,8,106.999022226407,473.319195321388,-276.709080868376
0.21,-30,0,-34.6618360977319,2.95399813506553,-490.273649841468,-221.644053917612,4.66183609773194,-2.95399813506553,455.611813743736,224.598052052678,9.01011768786304,-4.34216822622539,80,0.4,8,80,0.4,8,70.4710257315544,307.636636778433,-177.672488602605
0.225,-30,0,-34.3992246997918,3.15783366376032,-402.757497011815,-180.539306753069,4.39922469979183,-3.15783366376032,368.358272312023,183.697140416829,8.69794913848551,-4.70669056906925,80,0.4,8,80,0.4,8,46.4183911917517,198.465332298347,-114.28095645569
0.24,-30,0,-34.2172590007869,3.32664270369828,-335.152201698063,-148.828853491152,4.21725900078686,-3.32664270369828,300.934942697276,152.15549619485,8.49348092231229,-5.02822697408091,80,0.4,8,80,0.4,8,31.2675991099391,129.565930996091,-75.2901418973925
0.255,-30,0,-34.1134012785642,3.45754767572606,-286.194812587967,-125.773341525001,4.11340127856422,-3.45754767572606,252.081411309403,129.230889200727,8.39664002661073,-5.30140502763369,80,0.4,8,80,0.4,8,22.1455448506439,87.7859298232016,-52.1652415659315
0.27,-30,0,-34.081931310487,3.54883796619658,-253.883311113516,-110.291345008302,4.08193131048704,-3.54883796619658,219.801379803029,113.840182974499,8.40259184067272,-5.52243408600755,80,0.4,8,80,0.4,8,16.9545018109631,63.4538642673466,-38.9593143133869
0.285,-30,0,-34.1144873322528,3.59993438336327,-235.68360852823,-101.070640435986,4.11448733225285,-3.59993438336327,201.569121195977,104.67057481935,8.50238401956596,-5.68909933055756,80,0.4,8,80,0.4,8,14.2839298783531,50.0112601025733,-31.805681799708
0.3,-30,0,-34.2006766478373,3.61131926426629,-228.733542880859,-96.6724325967695,4.20067664783728,-3.61131926426629,194.532866233022,100.283751861036,8.68371782521598,-5.80070416693625,80,0.4,8,80,0.4,8,13.2381915101551,43.2741882203637,-28.2932100226909
0.315,-30,0,-34.3287204657579,3.58443808255518,-230.035397433539,-95.6264524438723,4.32872046575792,-3.58443808255518,195.706676967781,99.2108905264275,8.93179827200317,-5.85796805552967,80,0.4,8,80,0.4,8,13.2472589521447,40.6306153477339,-26.9056900794451
0.33,-30,0,-34.4860996424629,3.52157896076225,-236.629079383932,-96.5141155964291,4.48609964246294,-3.52157896076225,202.142979741469,100.035694557191,9.23021569117431,-5.86288792859388,80,0.4,8,80,0.4,8,13.9076054852534,40.3707432557868,-26.6179161021724
0.345,-30,0,-34.6601716370954,3.42573672669382,-245.739497424147,-98.0371694021822,4.66017163709539,-3.42573672669382,211.079325787052,101.462906128876,9.56181500139622,-5.81857197515246,80,0.4,8,80,0.4,8,14.8779179025653,41.2404146483525,-26.6666679316368
0.36,-30,0,-34.8387336935585,3.30046808870386,-254.893625387435,-99.0700684198527,4.83873369355847,-3.30046808870386,220.054891693876,102.370536508557,9.9095144715445,-5.72905477484381,80,0.4,8,80,0.4,8,15.8337327377155,42.2204148176187,-26.4641441950353
0.375,-30,0,-35.0105126345106,3.14974415787475,-262.004910619704,-98.6953575784387,5.01051263451057,-3.14974415787475,226.994397985194,101.845101736313,10.2570425006127,-5.59910255391463,80,0.4,8,80,0.4,8,16.4699657926372,42.4778185666769,-25.5972805151987
0.39,-30,0,-35.1655672720791,2.97780594855261,-265.42482202012,-96.2223985079108,5.16556727207907,-2.97780594855261,230.25925474804,99.2002044564634,10.5895683456557,-5.43401675171268,80,0.4,8,80,0.4,8,16.5321258226115,41.4115996133987,-23.8554049707406
0.405,-30,0,-35.2955949586398,2.78902769153654,-263.963235267832,-91.1907091272497,5.29559495863976,-2.78902769153654,228.667640309192,93.9797368187863,10.8942102808349,-5.23944317927146,80,0.4,8,80,0.4,8,15.855539265542,38.7182869805488,-21.2433070470784
0.42,-30,0,-35.3941389397054,2.58779186052764,-256.880873843678,-83.3598995855316,5.39413893970544,-2.58779186052764,221.486734903972,85.9476914460593,11.1604119351782,-5.02119290189842,80,0.4,8,80,0.4,8,14.395598830378,34.4247761758359,-17.9582004009565
0.435,-30,0,-35.4566977381257,2.37837881317366,-243.8580941044,-72.6886357559401,5.45669773812567,-2.37837881317366,208.401396366274,75.0670145691137,11.3801842115209,-4.78507967971713,80,0.4,8,80,0.4,8,12.238665859463,28.8636607948614,-14.3295567362894
0.45,-30,0,-35.4807416873912,2.16487295151616,-224.944949199203,-59.3052779819508,5.48074168739121,-2.16487295151616,189.464207511812,61.470150933467,11.5482160300827,-4.53677745116725,80,0.4,8,80,0.4,8,9.59058280244256,22.5925512411364,-10.7353213316202
0.465,-30,0,-35.4656449053035,1.9510863705139,-200.497784155876,-43.4729096848417,5.4656449053035,-1.9510863705139,165.032139250572,45.4239960553556,11.6618620685611,-4.2817000319537,80,0.4,8,80,0.4,8,6.74602461515108,16.277005209344,-7.51455320014236
0.48,-30,0,-35.4125434701117,1.7405001299966,-171.107688949643,-25.5514528671905,5.41254347011175,-1.7405001299966,135.695145479531,27.2919529971871,11.7210196674582,-4.02490399486073,80,0.4,8,80,0.4,8,4.04604954382467,10.5647150798417,-4.89559246777036
0.495,-30,0,-35.324132368589,1.53622258109023,-137.525992476261,-5.95946929894564,5.32413236858902,-1.53622258109023,102.201860107672,7.49569188003586,11.7279101643964,-3.77101464134083,80,0.4,8,80,0.4,8,1.83281491947475,5.97727071581209,-2.95266232199613
0.51,-30,0,-35.2044149768534,1.3409636144661,-100.591593731419,14.8619737404334,5.20441497685338,-1.3409636144661,65.3871787545654,-13.5210101259673,11.6867821651734,-3.52417409993522,80,0.4,8,80,0.4,8,0.409725576441715,2.83790109904255,-1.59530379297942
0.525,-30,0,-35.058419454189,1.15702327473474,-61.1642819575206,36.4813655771669,5.05841945418901,-1.15702327473474,26.1058625033316,-35.3243423024322,11.6035557041647,-3.28800989780451,80,0.4,8,80,0.4,8,0.012943250491477,1.24270737032097,-0.587003512481458
0.54,-30,0,-34.8918965141802,0.986292894725736,-20.0673352859573,58.5032346829877,4.89189651418022,-0.986292894725736,-14.8245612282229,-57.5169417882619,11.4854269356874,-3.06562184509446,80,0.4,8,80,0.4,8,0.797076114262019,1.07245640837189,0.416221968145228
0.555,-30,0,-34.711012616661,0.830266731924747,21.9582995256382,80.5881045987525,4.71101261666099,-0.830266731924747,-56.6693121422992,-79.7578378668278,11.3404529651049,-2.85958473377557,80,0.4,8,80,0.4,8,2.83482564537294,2.03444704695624,1.81883271900923
0.57,-30,0,-34.5220517285615,0.690062021131548,64.2869493596787,102.465520809356,4.52205172856149,-0.690062021131548,-98.8090010882402,-101.775458788225,11.1771357046946,-2.67196416415615,80,0.4,8,80,0.4,8,6.12800775528372,3.72037412858595,4.04114687597022
0.585,-30,0,-34.3311374691607,0.566445376160851,106.42792651978,123.940226049496,4.33113746916072,-0.566445376160851,-140.75906398894,-123.373780673335,11.0040222623625,-2.50434275273612,80,0.4,8,80,0.4,8,10.6259937673655,5.66632151222803,7.48496008592378
0.6,-30,0,-34.1439857371886,0.459863563769446,148.032498124901,144.891962269459,4.14398573718858,-0.459863563769446,-182.17648386209,-144.432098705689,10.8293373962675,-2.35785402406923,80,0.4,8,80,0.4,8,16.2472523252174,7.40399018490767,12.513370672493
0.615,-30,0,-33.9656958841651,0.370476821236164,188.889319782102,165.269703674594,3.96569588416512,-0.370476821236164,-222.855015666267,-164.899226853358,10.6606610760692,-2.23322142818695,80,0.4,8,80,0.4,8,22.9001251614233,8.49664859389935,19.444989160862
0.63,-30,0,-33.8005862406215,0.298193083097244,228.910123898562,185.081381324225,3.80058624062154,-0.298193083097244,-262.710710139184,-184.783188241127,10.5046612919787,-2.13080013739598,80,0.4,8,80,0.4,8,30.4999393410598,8.55779914941258,28.5597821985899
0.645,-30,0,-33.6520774263412,0.242701711643283,268.107884978613,204.380341262917,3.6520774263412,-0.242701711643283,-301.759962404954,-204.137639551274,10.3668890837224,-2.05061954714395,80,0.4,8,80,0.4,8,38.9807311759566,7.25425434128967,40.1120841557569
0.66,-30,0,-33.5226244991534,0.20350557970959,306.569946634136,223.249874832199,3.52262449915339,-0.20350557970959,-340.092571133289,-223.046369252489,10.2516394804722,-1.99242472136249,80,0.4,8,80,0.4,8,48.3009706280242,4.29772442849833,54.3457950784957
0.675,-30,0,-33.4136967362721,0.17995062287903,344.428677347846,241.787163934264,3.41369673627211,-0.17995062287903,-377.842374084118,-241.607213311385,10.161878815444,-1.95571536954521,80,0.4,8,80,0.4,8,58.4435617597555,-0.569927939087805,71.507217998902
0.69,-30,0,-33.3258018054872,0.17125225108679,381.83212769312,260.087896518938,3.32580180548717,-0.17125225108679,-415.157929498608,-259.916644267851,10.0992358651952,-1.93978130666831,80,0.4,8,80,0.4,8,69.4109904083035,-7.59267819513722,91.8520200673929
0.705,-30,0,-33.2585493603697,0.176518276280972,418.916909248753,278.232639357904,3.25854936036966,-0.176518276280972,-452.175458609123,-278.056121081623,10.0640516046919,-1.94373371329224,80,0.4,8,80,0.4,8,81.2168162121007,-17.0133026732026,115.644105121314
0.72,-30,0,-33.2107477493097,0.194768263069628,455.785135410423,296.275824808407,3.21074774930966,-0.194768263069628,-488.995883159733,-296.081056545338,10.0554801763758,-1.96653186713666,80,0.4,8,80,0.4,8,93.8748338375906,-29.0802373504826,143.145533029931
0.735,-30,0,-33.1805266002668,0.224949433879949,492.486794656694,314.237938445808,3.18052660026685,-0.224949433879949,-525.667321256961,-314.012989011928,10.0716320198879,-2.00700534516111,80,0.4,8,80,0.4,8,107.387239495674,-44.0465637621549,174.597895048975
0.75,-30,0,-33.165477541323,0.265949451241892,529.008408759185,332.101209133048,3.16547754132299,-0.265949451241892,-562.173886300509,-331.835259681806,10.1097490352928,-2.06387198435476,80,0.4,8,80,0.4,8,121.733094779893,-62.1606229174657,210.19670879402
0.765,-30,0,-33.1628052256953,0.316606551470332,565.26830323247,349.808825720169,3.16280522569533,-0.316606551470332,-598.431108458165,-349.492219168699,10.1664011559355,-2.13575213000236,80,0.4,8,80,0.4,8,136.858306469398,-83.6489305508476,250.06140521524
0.78,-30,0,-33.1694811116192,0.375717612497772,601.1183239803,367.267456686913,3.16948111161921,-0.375717612497772,-634.287805091919,-366.891739074415,10.237693754106,-2.22117988492079,80,0.4,8,80,0.4,8,152.668231504658,-108.69311968291,294.204295363051
0.795,-30,0,-33.1823930490305,0.442044802348172,636.351406783224,384.352648796639,3.18239304903049,-0.442044802348172,-669.533799832255,-383.910603994291,10.3194758338434,-2.31861219784052,80,0.4,8,80,0.4,8,169.023846312088,-137.403535327553,342.502445334414
0.81,-30,0,-33.1984845821792,0.51432147428136,670.714071347595,400.916540771902,3.19848458217921,-0.51432147428136,-703.912555929774,-400.402219297621,10.4075399018451,-2.4264366925097,80,0.4,8,80,0.4,8,185.74216581206,-169.792785588997,394.676556457681
0.825,-30,0,-33.2148789207932,0.591257952408371,703.922684332669,416.797252584525,3.2148789207932,-0.591257952408371,-737.137563253462,-416.205994632117,10.4978056594803,-2.54297914277713,80,0.4,8,80,0.4,8,202.601253423219,-205.752925537178,450.280666057835
0.84,-30,0,-33.2289836923398,0.671547791656451,735.682217554275,431.829294664062,3.22898369233982,-0.671547791656451,-768.911201246614,-431.157746872406,10.5864811317475,-2.66651144690453,80,0.4,8,80,0.4,8,219.34974632822,-245.039933653083,508.705723507277
0.855,-30,0,-33.2385737980348,0.753875003808138,765.706205604634,445.854368825948,3.23857379803482,-0.753875003808138,-798.944779402668,-445.100493822139,10.6701964497488,-2.79526085287011,80,0.4,8,80,0.4,8,235.720368005784,-287.268689318754,569.198891657126
0.87,-30,0,-33.2418508958695,0.836922623531078,793.736657227677,458.731982051587,3.2418508958695,-0.836922623531078,-826.978508123547,-457.895059428056,10.7461071454174,-2.92742104347858,80,0.4,8,80,0.4,8,251.446462047156,-331.92077890187,630.898867588465
0.885,-30,0,-33.2374791740406,0.919382852276992,819.562767987649,470.349343185052,3.23747917404058,-0.919382852276992,-852.80024716169,-469.429960332775,10.8119654243962,-3.06116551517793,80,0.4,8,80,0.4,8,266.28020894449,-378.36620299072,692.885743975713
0.9,-30,0,-33.2245981163892,0.999968871625907,843.037393274114,480.630046541854,3.22459811638922,-0.999968871625907,-876.261991390503,-479.630077670228,10.8661593907226,-3.19466348816839,80,0.4,8,80,0.4,8,280.010927683141,-425.898526410983,754.242111815857
0.915,-30,0,-33.2028138662376,1.07742826926148,864.090358149611,489.541064948114,3.20281386623756,-1.07742826926148,-897.293172015849,-488.463636678853,10.9077215539265,-3.32609837887863,80,0.4,8,80,0.4,8,292.48175617134,-473.781344096904,814.120441576764
0.93,-30,0,-33.1721715442255,1.15055787830583,882.73780810356,497.097593542909,3.17217154422548,-1.15055787830583,-915.909979647785,-495.947035664603,10.9363091166997,-3.45368866052898,80,0.4,8,80,0.4,8,303.603079066737,-521.302315097215,871.810517238564
0.945,-30,0,-33.133111455895,1.21821970170084,899.086960281138,503.365331707418,3.13311145589503,-1.21821970170084,-932.220071737033,-502.147112005717,10.9521594929578,-3.57571074426262,80,0.4,8,80,0.4,8,313.361343685525,-567.82968111496,926.800101223666
0.96,-30,0,-33.0864125300271,1.27935748426588,913.335820198079,508.459890792828,3.08641253002711,-1.27935748426588,-946.422232728106,-507.180533308562,10.9560252263973,-3.69052334222672,80,0.4,8,80,0.4,8,321.82236418269,-612.865403773645,978.822304085257
0.975,-30,0,-33.0331265600267,1.33301341130517,925.767697357608,512.543183707746,3.03312656002672,-1.33301341130517,-958.800823917634,-511.21017029644,10.9490929628436,-3.79659263359622,80,0.4,8,80,0.4,8,329.128814299772,-656.089065561474,1027.88441556291
0.99,-30,0,-32.9745068847954,1.3783443579713,936.740677681412,515.816879801276,2.97450688479543,-1.3783443579713,-969.715184566208,-514.438535443304,10.9328913788299,-3.89251745152005,80,0.4,8,80,0.4,8,335.492263290248,-697.387600140464,1074.27509914959
1.005,-30,0,-32.911935054493,1.41463709009965,946.672561257884,518.513262296512,2.91193505449304,-1.41463709009965,-979.584496312377,-517.098625206412,10.9091929946786,-3.97705364776184,80,0.4,8,80,0.4,8,341.180704465131,-736.867658835687,1118.54949320686
1.02,-30,0,-32.8468487968284,1.44132182522617,956.022104289303,520.884059636464,2.84684879682839,-1.44132182522617,-988.868953086132,-519.442737811237,10.8799146205288,-4.04913677440885,80,0.4,8,80,0.4,8,346.502948139104,-774.849662802224,1161.49436076637
1.035,-30,0,-32.7806742513069,1.45798360057934,965.267665899248,523.187992859481,2.78067425130686,-1.45798360057934,-998.048340150555,-521.730009258902,10.8470208219475,-4.10790224798363,80,0.4,8,80,0.4,8,351.79142250128,-811.844856980238,1204.07743904295
1.05,-30,0,-32.7147649955571,1.4643709600288,974.884518442689,525.677862243652,2.71476499555707,-1.4643709600288,-1007.59928343825,-524.213491283623,10.8124342768203,-4.15270222784506,80,0.4,8,80,0.4,8,357.384829719352,-848.518482691915,1247.38617796421
1.065,-30,0,-32.65034987505,1.46040156001371,985.322121753298,528.587985924006,2.65034987505004,-1.46040156001371,-1017.97247162835,-527.127584363992,10.7779562600528,-4.18311854311122,80,0.4,8,80,0.4,8,363.611789501228,-885.643179701891,1292.56103323043
1.08,-30,0,-32.5884910920345,1.44616440012765,996.982598454156,532.122720099879,2.58849109203446,-1.44616440012765,-1029.57108954619,-530.676555699751,10.7451997729386,-4.19897113405083,80,0.4,8,80,0.4,8,370.776167544393,-924.046828013634,1340.7276045114
1.095,-30,0,-32.5300534382969,1.42191850147548,1010.20150663998,536.446664969747,2.53005343829693,-1.42191850147548,-1042.73156007828,-535.024746468271,10.7155370669165,-4.2003216274072,80,0.4,8,80,0.4,8,379.144350509511,-964.558417589029,1392.93060776583
1.11,-30,0,-32.4756849953335,1.38808797909125,1025.23182166702,541.677022342658,2.4756849953335,-1.38808797909125,-1057.70750666235,-540.288934363567,10.6900625335889,-4.1874718322527,80,0.4,8,80,0.4,8,388.934398387887,-1007.95454409164,1450.07143590803
1.125,-30,0,-32.4258090984342,1.34525357770707,1042.23184099215,547.878440740782,2.42580909843421,-1.34525357770707,-1074.65765009059,-546.533187163075,10.6695711791404,-4.16095711542743,80,0.4,8,80,0.4,8,400.306848862075,-1054.90818042946,1512.85031387662
1.14,-30,0,-32.3806268885832,1.29414085752759,1061.25753607391,555.060569851046,2.38062688858319,-1.29414085752759,-1093.63816296249,-553.766428993519,10.6545522029981,-4.12153478545093,80,0.4,8,80,0.4,8,413.356987930164,-1105.9408129876,1581.71403452678
1.155,-30,0,-32.3401293744888,1.23560532362612,1082.25970184631,563.178444216558,2.34012937448877,-1.23560532362612,-1114.5998312208,-561.942838892932,10.6451965842237,-4.07016777381444,80,0.4,8,80,0.4,8,428.108609681168,-1161.37905322603,1656.8109809931
1.17,-30,0,-32.3041176084237,1.17061488523637,1105.08609228343,572.13571255932,2.3041176084237,-1.17061488523637,-1137.39020989185,-570.965097674083,10.6414170653853,-4.00800404660451,80,0.4,8,80,0.4,8,444.50959723504,-1221.31743958915,1737.95636845464
1.185,-30,0,-32.2722293509625,1.10023010664043,1129.48856250477,581.790606182295,2.27222935096249,-1.10023010664043,-1161.76079185574,-580.690376075654,10.642878526712,-3.93635230256048,80,0.4,8,80,0.4,8,462.429968282261,-1285.59012736921,1824.61193023378
1.2,-30,0,-32.2439704634166,1.02558276763057,1155.13503715874,591.96438218669,2.24397046341658,-1.02558276763057,-1187.37900762215,-590.93879941906,10.6490364707014,-3.85665461235577,80,0.4,8,80,0.4,8,481.663230429136,-1353.7551422344,1915.88504513147
1.215,-30,0,-32.2187492205348,0.94785328772111,1181.62586452469,602.451780785863,2.21874922053476,-0.94785328772111,-1213.84461374523,-601.503927498142,10.659181190052,-3.77045672591162,80,0.4,8,80,0.4,8,501.931880048703,-1425.09534944633,2010.55195606524
1.23,-30,0,-32.1959117736145,0.868247584400202,1208.51378325559,613.032816731245,2.19591177361449,-0.868247584400202,-1240.70969502921,-612.164569146845,10.672485164906,-3.67937681901151,80,0.4,8,80,0.4,8,522.897587125975,-1498.63977200084,2107.10784153169
1.245,-30,0,-32.1747771060333,0.787973932553735,1235.32634366206,623.485022773173,2.17477710603335,-0.787973932553735,-1267.5011207681,-622.69704884062,10.6880513188643,-3.58507346770443,80,0.4,8,80,0.4,8,544.176040170532,-1573.20706042065,2203.84304790931
1.26,-30,0,-32.1546699973493,0.708220371268121,1261.58925297189,633.59513692233,2.15466999734933,-0.708220371268121,-1293.74392296924,-632.886916551062,10.7049599429298,-3.48921363033841,80,0.4,8,80,0.4,8,565.355673778538,-1647.46982942097,2298.94032070394
1.275,-30,0,-32.134950734889,0.630133167575682,1286.84885977762,643.169235137189,2.13495073488903,-0.630133167575682,-1318.98381051251,-642.539101969613,10.7223123553022,-3.39344138479988,80,0.4,8,80,0.4,8,586.018748285074,-1720.03478951717,2390.58349791626
1.29,-30,0,-32.1150405686857,0.554796796790325,1310.69197177486,652.040491914418,2.11504056868574,-0.554796796790325,-1342.80701234355,-651.485695117627,10.739269683824,-3.29934811557218,80,0.4,8,80,0.4,8,605.762719299386,-1789.53012680501,2477.06523099485
1.305,-30,0,-32.0944421822408,0.483215838582924,1332.76148436279,660.074088699922,2.09444218224076,-0.483215838582924,-1364.85592654503,-659.590872861339,10.7550855171239,-3.20844477496082,80,0.4,8,80,0.4,8,624.219708179259,-1854.68958712479,2556.88099346641
1.32,-30,0,-32.0727547339715,0.416299119663291,1352.76686544387,667.169213724845,2.07275473397154,-0.416299119663291,-1384.83962017784,-666.752914605182,10.7691315506426,-3.12213675893537,80,0.4,8,80,0.4,8,641.072222972024,-1914.42303333105,2628.79922453395
1.335,-30,0,-32.0496832996582,0.354846360651035,1370.48927075877,673.258501283456,2.04968329965824,-0.354846360651035,-1402.53895405843,-672.903654922805,10.7809157363496,-3.04170184427304,80,0.4,8,80,0.4,8,656.063983664375,-1967.86592783281,2691.90219642361
1.35,-30,0,-32.0250428035671,0.299537509095155,1385.78177028343,678.305544099319,2.02504280356707,-0.299537509095155,-1417.806813087,-678.006006590224,10.7900928134209,-2.96827153376753,80,0.4,8,80,0.4,8,669.005556040133,-2014.40443674247,2745.59760286366
1.365,-30,0,-31.9987567559603,0.250924865107194,1398.56567997621,682.301225196521,1.99875675596034,-0.250924865107194,-1430.56443673217,-682.050300331413,10.7964674370823,-2.90281605371,80,0.4,8,80,0.4,8,679.775251933803,-2053.6773180341,2789.60536881543
1.38,-30,0,-31.9708513102018,0.209428032913931,1408.82422509707,685.25956262775,1.97085131020178,-0.209428032913931,-1440.79507640727,-685.050134594836,10.7999904224883,-2.84613314589937,80,0.4,8,80,0.4,8,688.316242157329,-2085.55917723861,2823.92676594791
1.395,-30,0,-31.9414453085689,0.175331662726218,1416.59472319967,687.213595885217,1.94144530856887,-0.175331662726218,-1448.53616850824,-687.038264222491,10.8007488709604,-2.79884069798606,80,0.4,8,80,0.4,8,694.631006443141,-2110.13135744439,2848.80341277663
1.41,-30,0,-31.9107370992439,0.148785884257739,1421.96025245338,688.211637955875,1.91073709924392,-0.148785884257739,-1453.87098955262,-688.062852071617,10.7989511411295,-2.7613731634911,80,0.4,8,80,0.4,8,698.774172573223,-2127.6467020295,2864.6726561027
1.425,-30,0,-31.8789889768496,0.129809277283699,1425.04147351741,688.314031063119,1.87898897684958,-0.129809277283699,-1456.92046249426,-688.184221785835,10.7949077642922,-2.73398163844689,80,0.4,8,80,0.4,8,700.844584771797,-2138.49322730275,2872.12397245906
1.44,-30,0,-31.8465101262671,0.118294176754655,1425.98899057114,687.590410099045,1.84651012626708,-0.118294176754655,-1457.83550069741,-687.47211592229,10.7890094810923,-2.71673738692286,80,0.4,8,80,0.4,8,700.977194391932,-2143.16006288484,2871.85911082425
1.455,-30,0,-31.8136389369377,0.114014070810386,1424.976419815,686.117402586783,1.81363893693769,-0.114014070810386,-1456.79005875194,-686.003388515973,10.7817035974304,-2.70953854395024,80,0.4,8,80,0.4,8,699.335152321406,-2142.20742208482,2864.65715861873
1.47,-30,0,-31.7807255064244,0.116632819907931,1422.19419508361,683.97666772089,1.78072550642444,-0.116632819907931,-1453.97492059004,-683.860034900982,10.773469825414,-2.71211967234809,80,0.4,8,80,0.4,8,696.102329779967,-2136.24115941307,2851.34470091801
1.485,-30,0,-31.7481150728709,0.125715404238045,1417.84406946352,681.253182914572,1.74811507287095,-0.125715404238045,-1449.59218453639,-681.127467510334,10.7647966961394,-2.7240638100836,80,0.4,8,80,0.4,8,691.476400306381,-2125.89173093748,2832.77070976009
1.5,-30,0,-31.7161330121451,0.140739894444429,1412.13424850298,678.033708302412,1.71613301214505,-0.140739894444429,-1443.85038151512,-677.892968407967,10.7561595125634,-2.74481661709678,80,0.4,8,80,0.4,8,685.662564733182,-2111.79702411631,2809.78561025295
1.515,-30,0,-31.6850719134381,0.161110336931511,1405.27509431676,674.405385938921,1.68507191343809,-0.161110336931511,-1436.9601662302,-674.244275601989,10.7480006610973,-2.77370221465918,80,0.4,8,80,0.4,8,678.867974529782,-2094.58844098068,2783.22397825243
1.53,-30,0,-31.6551811136688,0.18617024909215,1397.47535492094,670.454453888234,1.65518111366884,-0.18617024909215,-1429.13053603461,-670.268283639142,10.7407129288959,-2.80994030567375,80,0.4,8,80,0.4,8,671.296892677172,-2074.87968075094,2753.8904174065
1.545,-30,0,-31.6266589328968,0.215216430774381,1388.93888947172,666.265072772659,1.62665893289675,-0.215216430774381,-1420.56554840461,-666.049856341884,10.7346262893346,-2.85266416993794,80,0.4,8,80,0.4,8,663.146616508436,-2053.25778505197,2722.54826949096
1.56,-30,0,-31.5996477164107,0.2475128152669,1379.86187249608,661.918272948305,1.59964771641071,-0.2475128152669,-1411.46152021249,-661.670760133038,10.7299984298765,-2.90093914313473,80,0.4,8,80,0.4,8,654.604169965015,-2030.27612604326,2689.91089498017
1.575,-30,0,-31.5742316599528,0.282304104951265,1370.43046677797,657.491035022831,1.57423165995284,-0.282304104951265,-1402.00469843792,-657.20873091788,10.7270091128419,-2.95378121085876,80,0.4,8,80,0.4,8,645.84375310839,-2006.44910875403,2656.63530912493
