Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11
0,-0.167026288746714,0.25598999829942,0.481304493278589,0.0835680260550762,-0.243005015841983,0.0532731986507704,0.449899535463609,0.206988062170516,0.0697484687860064,-0.0779092089188275
0.015,-0.167017596940923,0.255998963014841,0.481310331588032,0.0835680260550762,-0.243005015841983,0.0532732091038274,0.449899542576123,0.206988065379123,0.0697484687860064,-0.0779092089188275
0.03,-0.166993128833489,0.25602269338872,0.481333283928239,0.0835894374340697,-0.242991847933811,0.0532733105169091,0.449899625312014,0.206988129464582,0.069748513740153,-0.0779091840666138
0.045,-0.166966337760408,0.256048907582179,0.481358861674248,0.0836143222604837,-0.242967708919371,0.0532735782436553,0.449899861954136,0.206988334399163,0.0697486865949744,-0.0779090434285684
0.06,-0.166936430522766,0.256078406601677,0.481387881961916,0.0836427953055702,-0.242939849299614,0.0532740755383845,0.449900319730983,0.206988751057585,0.0697490607676533,-0.0779087128943862
0.075,-0.166904559310091,0.256110081353711,0.481419283399846,0.0836738473451633,-0.242909221526947,0.053274833360116,0.449901035470713,0.20698942194983,0.0697496842782296,-0.0779081390463166
0.09,-0.166872101934438,0.256142572956945,0.481451731725206,0.0837061742688674,-0.242877094276522,0.0532758445617372,0.449902008457642,0.206990352858254,0.0697505694249128,-0.0779073031325783
0.105,-0.166840459643117,0.256174471121201,0.48148381350875,0.0837383654181886,-0.242844869556713,0.0532770652327737,0.449903200400046,0.206991511409681,0.0697516900122782,-0.0779062249551476
0.12,-0.166810891267285,0.256204481922663,0.48151420498593,0.0837690726167957,-0.242813914388216,0.0532784235961694,0.449904543217693,0.206992833688356,0.0697529867312091,-0.0779049588034017
0.135,-0.166784375351617,0.256231572089839,0.48154182197256,0.0837971649126302,-0.242785402050485,0.0532798339195898,0.449905952346964,0.206994236833571,0.0697543789531928,-0.0779035825537258
0.15,-0.166761522420432,0.256255066373354,0.481565926349244,0.0838218436005561,-0.242760189143566,0.0532812119852183,0.449907342218595,0.20699563441398,0.0697557798902318,-0.0779021828335486
0.165,-0.166742549973882,0.25627468332397,0.481586172494691,0.0838426991109396,-0.242738748519811,0.0532824885498683,0.449908640284518,0.206996950929329,0.0697571114746913,-0.0779008398640493
0.18,-0.166727319029106,0.25629050827407,0.481602590100053,0.0838597038846803,-0.242721166202943,0.0532836180858555,0.449909796680454,0.206998132345348,0.0697583157085866,-0.0778996153622904
0.195,-0.166715417644361,0.256302916076239,0.481615513806773,0.0838731494890362,-0.242707196279157,0.0532845816278305,0.449910788065806,0.206999150928232,0.0697593604850437,-0.0778985457495514
0.21,-0.166706267819437,0.25631246615339,0.48162548097694,0.0838835478592251,-0.242696355460146,0.0532853842559492,0.449911615898987,0.207000004357081,0.0697602395757698,-0.0778976412584096
0.225,-0.166699229835091,0.256319795929386,0.481633123587229,0.0838915223681179,-0.242688032113186,0.0532860490976113,0.44991230084879,0.207000710613966,0.0697609680656889,-0.0778968898916138
0.24,-0.166693682485019,0.256325535330734,0.481639077924865,0.0838977132205939,-0.242681584624785,0.0532866103738336,0.449912875817902,0.207001301054619,0.0697615755415535,-0.0778962640447725
0.255,-0.166689066707024,0.256330256563376,0.481643927933998,0.0839027145812278,-0.242676410230427,0.0532871078626001,0.449913380028308,0.207001814167388,0.0697620995794365,-0.0778957272321742
0.27,-0.166684890792577,0.256334462744044,0.481648187572659,0.0839070505834156,-0.242671975382923,0.0532875843581133,0.449913855912314,0.207002291917964,0.0697625815698416,-0.0778952387500606
0.285,-0.166680704777308,0.256338609166946,0.481652317428389,0.0839111870108613,-0.242667809260071,0.0532880865799064,0.449914349458867,0.20700277952426,0.0697630659166645,-0.0778947550536559
0.3,-0.166676057828151,0.256343144151424,0.481656763411841,0.0839155674542608,-0.242663470518751,0.05328866887014,0.449914913525816,0.207003328351445,0.0697636024854462,-0.0778942277823575
0.315,-0.16667045460881,0.256348553564656,0.481662001808724,0.0839206585228212,-0.242658502301977,0.053289398192564,0.449915612740305,0.207004000670467,0.0697642511771314,-0.077893599412869
0.33,-0.166663324888665,0.256355394230715,0.481668575464584,0.0839269885404781,-0.242652391316462,0.0532903585831932,0.44991652816295,0.207004874495155,0.0697650868958575,-0.0778927982043919
0.345,-0.166654015979819,0.256364305711578,0.481677109706678,0.0839351675053545,-0.242644543965113,0.0532916533427648,0.449917759950102,0.207006046688416,0.0697662030700347,-0.0778917342947641
0.36,-0.166641811334269,0.256375996043499,0.481688302505941,0.0839458817467967,-0.242634287149447,0.0532934038246721,0.449919426751538,0.20700763296574,0.0697677122540394,-0.0778902985119769
0.375,-0.166625972361362,0.256391203383812,0.481702889813345,0.0839598631634062,-0.242620894933048,0.0532957444866291,0.449921661368071,0.207009764177863,0.0697697430518863,-0.0778883647968993
0.39,-0.166605795600981,0.256410640746436,0.481721592501132,0.0839778386653318,-0.242603636306248,0.0532988147259467,0.449924603053017,0.207012579116554,0.0697724334633451,-0.0778857962830879
0.405,-0.166580674637111,0.25643493413205,0.481745054851407,0.0840004693355277,-0.242581835033434,0.0533027487305309,0.449928387580862,0.207016214856255,0.0697759215493427,-0.0778824542590295
0.42,-0.166550186557844,0.256464569278975,0.481773789492094,0.0840282940079913,-0.242554927106187,0.0533076524023967,0.449933138359881,0.207020797692638,0.069780336329506,-0.0778782072380387
0.435,-0.166514262304148,0.256499592068915,0.481807922449896,0.0840615157595611,-0.24252263512681,0.0533135419632356,0.449938853352335,0.207026349436589,0.0697857221192208,-0.0778729895204587
0.45,-0.166472730807088,0.256540233626943,0.481847644350056,0.0841002902143462,-0.242484833749631,0.0533205284246868,0.449945659135645,0.207032970797085,0.0697921557052422,-0.077866746634606
0.465,-0.166425771805012,0.256586347968554,0.481892877577239,0.084144607215038,-0.242441466506004,0.0533286323075653,0.449953582151798,0.207040707849893,0.0697997020112569,-0.0778593955076915
0.48,-0.166373762762364,0.256637586632463,0.481943304620868,0.0841941820707781,-0.242392783487636,0.0533378362985623,0.44996261078453,0.207049554922759,0.0698083615329599,-0.077850929276388
0.495,-0.166317235244061,0.25669343975208,0.481998439585323,0.0842485550978615,-0.242339215969094,0.0533480908587685,0.449972700356692,0.207059472541246,0.0698181003230848,-0.0778413760548415
0.51,-0.166256825133046,0.256753284425537,0.482057674935878,0.0843071365319676,-0.242281333535821,0.0533593207669239,0.449983779253342,0.207070393100314,0.0698288551820511,-0.0778307942520344
0.525,-0.166193218018035,0.256816438959878,0.482120335164309,0.0843692594027805,-0.242219792214162,0.0533714336096585,0.449995757155168,0.20708222880358,0.0698405412666348,-0.0778192653289657
0.54,-0.166127095645023,0.256882217015605,0.482185731340239,0.0844342342979214,-0.242155279693472,0.0533843292347573,0.45000853441272,0.207094880919543,0.069853061189399,-0.0778068848944869
0.555,-0.166059088616032,0.256949976287949,0.482253211020903,0.0845014003414896,-0.242088463445855,0.0533979091263216,0.450022011512477,0.207108249302126,0.0698663145566136,-0.0777937531875553
0.57,-0.165989739208836,0.25701915760202,0.48232219915949,0.0845701678028419,-0.242019946539935,0.0534120847752052,0.450036097680218,0.207122241196786,0.0698802069454023,-0.0777799659620193
0.585,-0.165919476609745,0.257089311851666,0.482392227169925,0.0846400492284922,-0.241950234513013,0.0534267843305952,0.450050717865702,0.207136778537087,0.0698946574887995,-0.0777656066384948
0.6,-0.165848605240229,0.257160113837363,0.482462948938047,0.0847106776219571,-0.241879715040434,0.0534419570871768,0.450065817615324,0.207151803192029,0.069909604484273,-0.0777507403506453
0.615,-0.165777305459646,0.257231363511022,0.482534144067825,0.0847818117335473,-0.241808650572173,0.0534575756376745,0.45008136561746,0.207167279903552,0.0699250087199906,-0.0777354102362488
0.63,-0.165705644942822,0.257302976203824,0.482605709796067,0.0848533297363727,-0.241737182829843,0.0534736357559251,0.450097353950691,0.207183196907619,0.069940854474129,-0.0777196360568033
0.645,-0.165633598619755,0.257374963938077,0.482677643634075,0.0849252132801757,-0.24166534725903,0.05349015423413,0.450113796239466,0.207199564420743,0.0699571483434804,-0.0777034150173076
0.66,-0.16556107551445,0.257447409687893,0.482750018712957,0.084997523954799,-0.241593095389044,0.0535071649414236,0.450130723991457,0.207216411263952,0.0699739161649083,-0.0776867245355718
0.675,-0.165487954138111,0.257520434263925,0.482822952176237,0.0850703728760107,-0.241520324172149,0.0535247131157111,0.450148181245129,0.207233779807593,0.0699911982393936,-0.0776695267401103
0.69,-0.165414055066955,0.2575941191197,0.48289654020556,0.085143860125592,-0.241446934206762,0.0535428546458029,0.450166214373091,0.207251717035205,0.070009040951322,-0.0776517764750374
0.705,-0.165338738936212,0.257669277385094,0.482971439851972,0.085218524925909,-0.241372486133111,0.0535616887971888,0.450184938623492,0.207270323633703,0.0700275336916869,-0.0776333942479269
0.72,-0.165262310612444,0.257745491499014,0.483047477343118,0.0852944172159976,-0.241296752917614,0.0535812266306909,0.45020435554429,0.207289624250261,0.0700467222182192,-0.0776143176899706
0.735,-0.165185878155324,0.257822311583277,0.483124713975058,0.0853713782594306,-0.241220007459387,0.0536013946976441,0.450224454939533,0.207309659132447,0.0700666273465533,-0.0775945357433545
0.75,-0.165110002552317,0.257897813479794,0.483199838094158,0.085446848597591,-0.241144162185951,0.0536221595983468,0.45024507757145,0.207330138830027,0.070087033985151,-0.0775741988529206
0.765,-0.165031550175547,0.257975906939954,0.483277563776632,0.0855241991235038,-0.241067192641985,0.0536438242924962,0.450266601453194,0.207351519884898,0.0701082706520704,-0.0775531076883494
0.78,-0.164950900281215,0.258056228909838,0.483357544095084,0.0856038256752541,-0.240987930382548,0.0536663448402782,0.450288987247681,0.207373767492603,0.0701303770938869,-0.0775311449311772
0.795,-0.164868288352971,0.258138559370834,0.483439574705988,0.085685539484744,-0.240906548830179,0.0536896722853821,0.45031219058791,0.207396841906982,0.0701533181884532,-0.0775083411081743
0.81,-0.164784033911573,0.25822259285028,0.483523364791786,0.0857690649362301,-0.240823307968769,0.0537137309447896,0.450336140193139,0.207420676376819,0.0701770318122295,-0.0774847536467079
0.825,-0.164698535503981,0.258307942408188,0.483608539914877,0.0858540409131906,-0.24073855485989,0.0537384198270336,0.450360738958374,0.207445177899945,0.0702014292573331,-0.0774604667953763
