Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10
0,0.572275364731369,1,0.354095426253782,1,-1,1,-1,-0.605557235981989,-1
0.015,0.572384023342431,1.00010556366306,0.354186393325381,0.999997836296954,-1.00000206337918,0.999998109747066,-1.01656610008323,-0.621719646608602,-1.01385676080923
0.03,0.572504079945367,1.0002267762293,0.354290860920721,0.999976709149062,-1.00002193587422,0.999981105551785,-1.03746076246007,-0.643624944185596,-1.03279239667171
0.045,0.57260307956047,1.00033133469559,0.354382366972309,0.999960480981037,-1.00003868236926,0.99996678056633,-1.04822332794273,-0.655151728112668,-1.04299380048589
0.06,0.572687221880625,1.00042160089602,0.354462926266894,0.999947275686556,-1.00005279680792,0.999954411448847,-1.05606014193597,-0.663574389629155,-1.05057672896986
0.075,0.57275961177394,1.00049938744729,0.354533419190545,0.999935939573796,-1.00006498272932,0.999943528506361,-1.06180199079191,-0.669743268028679,-1.05620609334261
0.09,0.572820759185487,1.00056502213864,0.354593595502427,0.999926334123003,-1.00007531412608,0.999934154773223,-1.06587046335091,-0.674106134839334,-1.06022583080274
0.105,0.572871089300644,1.00061893111452,0.35464340673544,0.99991839008289,-1.00008384524253,0.999926321744087,-1.06860231953313,-0.677028695777517,-1.06293423810966
0.12,0.572911274971068,1.00066187044394,0.354683245216778,0.999912015013182,-1.0000906753881,0.999920000467773,-1.07031999477007,-0.678861797714179,-1.06463694276333
0.135,0.572942317658828,1.00069496104106,0.354713969961801,0.999907066218694,-1.00009596414108,0.99991508521918,-1.07132441911935,-0.679931223224311,-1.06562949564054
0.15,0.572965492739973,1.00071960895301,0.354736806911769,0.999903354115003,-1.00009992167667,0.999911404328501,-1.07186920187188,-0.680509986469724,-1.06616479474342
0.165,0.572982222060057,1.000737362923,0.354753181217845,0.999900661211521,-1.00010278616649,0.999908745910926,-1.07214359387599,-0.680800874388538,-1.06643231236971
0.18,0.572993926771731,1.00074975802165,0.354764537849328,0.999898766264459,-1.00010479757278,0.999906887897897,-1.072272594826,-0.680937338546355,-1.06655687553114
0.195,0.573001902516885,1.00075818570024,0.354772195863967,0.999897465533165,-1.00010617536502,0.999905623642108,-1.07232976284141,-0.680997678651537,-1.06661145940169
0.21,0.573007240153564,1.00076381263184,0.354777259565024,0.999896586570617,-1.00010710440614,0.999904778203295,-1.07235403333664,-0.681023233887757,-1.06663433862331
0.225,0.573010795762808,1.00076755140629,0.354780587230169,0.999895993658493,-1.00010772966509,0.999904214691626,-1.07236415595138,-0.681033863902799,-1.06664374516327
0.24,0.573013200478355,1.00077007286082,0.354782803867972,0.999895586506813,-1.00010815795289,0.999903832907043,-1.07236845892324,-0.681038369114617,-1.06664768014913
0.255,0.573014895248514,1.00077184429744,0.354784339797828,0.999895294820734,-1.00010846392641,0.999903563479977,-1.0723704161024,-0.68104041143339,-1.06664943809331
0.27,0.573016175865569,1.00077317810417,0.35478547853648,0.999895071231733,-1.00010869773655,0.999903360393593,-1.07237142182309,-0.681041456951926,-1.0666503233713
0.285,0.573017236829022,1.00077427872995,0.354786402008332,0.99989488446651,-1.0001088923569,0.999903193910265,-1.07237203257487,-0.681042089172989,-1.06665084885526
0.3,0.573018206922679,1.00077528056977,0.354787226250384,0.99989471386552,-1.00010906943514,0.99990304500529,-1.07237247847972,-0.681042548536091,-1.06665122270674
0.315,0.573019173585702,1.00077627380637,0.35478802536575,0.999894545665258,-1.00010924325039,0.999902901638875,-1.07237286230047,-0.681042941794901,-1.06665153515041
0.33,0.573020196522754,1.00077731883119,0.354788844875477,0.999894370925918,-1.00010942292372,0.999902756653682,-1.07237323379717,-0.681043320084615,-1.06665182748319
0.345,0.573021313162535,1.00077845213324,0.354789707581436,0.999894184661503,-1.00010961336811,0.999902606788557,-1.07237361586523,-0.681043706412526,-1.06665211653408
0.36,0.573022539480949,1.00077968744868,0.354790615645982,0.999893985610499,-1.00010981558163,0.999902452225512,-1.07237401267798,-0.681044104425405,-1.06665240315916
0.375,0.573023869547397,1.00078101572766,0.354791552116308,0.999893776133043,-1.00011002682697,0.999902296180622,-1.07237441289272,-0.681044502121338,-1.06665267667136
0.39,0.573025276277044,1.00078240648623,0.354792484002596,0.999893561875169,-1.00011024106801,0.999902144237417,-1.07237479412361,-0.68104487684445,-1.06665292018775
0.405,0.573026714673927,1.00078381180227,0.354793367702446,0.999893351037081,-1.00011044982091,0.999902003331765,-1.07237513049623,-0.681045203240995,-1.06665311762438
0.42,0.573028127681542,1.00078517296635,0.354794156411888,0.999893153264771,-1.00011064338329,0.99990188047354,-1.07237540149294,-0.681045462169869,-1.0666532601933
0.435,0.573029453868166,1.00078642887435,0.354794808402048,0.999892978315312,-1.00011081226962,0.999901781399219,-1.07237559849614,-0.68104564688966,-1.06665334953737
0.45,0.573030635686719,1.000787524771,0.354795294749578,0.999892834709475,-1.00011094862024,0.99990170938174,-1.07237572627723,-0.681045763928986,-1.06665339623418
0.465,0.573031626969819,1.00078841991904,0.354795605243557,0.999892728583419,-1.00011104736087,0.99990166438988,-1.07237579936296,-0.6810458288967,-1.06665341496196
