Var1,Var2,Var3,Var4
0,-0.0630078020481563,-0.561157416963792,0.370619738804927
0.015,-0.0630107924174896,-0.561157507069194,0.370619863085713
0.03,-0.0630207351035719,-0.561157832763089,0.370620356288591
0.045,-0.0630310479383912,-0.561158215112706,0.370620994013896
0.06,-0.0630403375935879,-0.561158604118262,0.37062168282007
0.075,-0.0630481542972511,-0.561158973646331,0.370622360621065
0.09,-0.0630543516977996,-0.561159304511315,0.3706229782157
0.105,-0.0630589808401914,-0.561159583979447,0.370623501951596
0.12,-0.0630622362543064,-0.561159806733907,0.370623916576356
0.135,-0.0630643879055683,-0.561159974158028,0.370624223343894
0.15,-0.0630657187812356,-0.561160092439001,0.370624435041838
0.165,-0.0630664815228763,-0.561160170295487,0.370624570223008
0.18,-0.0630668771121115,-0.561160216986064,0.370624648373612
0.195,-0.0630670512017176,-0.561160240924526,0.370624686778667
0.21,-0.0630671009335586,-0.561160248914104,0.370624699021475
0.225,-0.0630670858872928,-0.56116024582495,0.370624694631942
0.24,-0.0630670390807912,-0.561160234473818,0.370624679326483
0.255,-0.0630669761029924,-0.561160215444353,0.370624655369056
0.27,-0.0630669019202193,-0.561160186512071,0.370624621661276
0.285,-0.0630668158804859,-0.561160141131813,0.370624573186974
0.3,-0.063066716438374,-0.561160065073603,0.370624499470482
0.315,-0.0630666083100345,-0.561159929755724,0.370624381907935
0.33,-0.0630665156328557,-0.561159680055253,0.370624190298164
0.345,-0.0630665041945559,-0.561159212951661,0.370623879558753
0.36,-0.0630667130474898,-0.56115833972002,0.37062338817421
0.375,-0.0630673910789401,-0.561156713315076,0.370622640003209
0.39,-0.0630689291105195,-0.561153664233864,0.370621550425471
0.405,-0.0630718754726992,-0.561147723484152,0.370620036529988
0.42,-0.0630769248306104,-0.561134532962111,0.370618029586555
0.435,-0.0630848765206448,-0.561076507360261,0.370615487012934
0.45,-0.0630965676993128,-0.561264353557373,0.370612400918214
0.465,-0.0631127952212938,-0.561291106989513,0.370608801042426
0.48,-0.0631342425018912,-0.561308607909029,0.370604751828408
0.495,-0.063161429662371,-0.561322211633826,0.370600344087249
0.51,-0.0631946956160853,-0.561333498280721,0.370595683763837
0.525,-0.0632342145804907,-0.561343149748087,0.370590880153246
0.54,-0.0632800413853831,-0.561351533497122,0.370586035752442
0.555,-0.0633321753010475,-0.561358884031562,0.370581239130176
0.57,-0.0633906309787793,-0.561365371857787,0.370576561280905
0.585,-0.0634555068873985,-0.561371132408254,0.370572055168652
0.6,-0.0635270449829013,-0.561376278714799,0.370567757707978
0.615,-0.0636056788355488,-0.561380907093547,0.370563693280077
0.63,-0.0636920700572337,-0.561385099821652,0.370559877959362
0.645,-0.0637871342248649,-0.561388926579354,0.370556323815686
0.66,-0.0638920577180943,-0.561392445433026,0.37055304286072
0.675,-0.0640083064614555,-0.561395703677899,0.37055005036368
0.69,-0.0641376271199054,-0.561398738662939,0.370547367351965
0.705,-0.0642820415095598,-0.561401578650152,0.37054502214878
0.72,-0.0644438364732019,-0.561404243744755,0.370543050813372
0.735,-0.0646255547768103,-0.561406746931662,0.37054149637705
0.75,-0.0648299982104823,-0.561409095246763,0.370540406839714
