idx,yp,yy,mp,my,np,ny,epp,epy,ep,ey,up,uy,kpp,kpi,kpd,kyp,kyi,kyd,r,td,x
0.15,-29.92062,0,-35.1850047005024,2.07528004859472,163.383992516306,-131.477485841927,5.26438470050243,-2.07528004859472,-198.568997216809,133.552765890522,10.9427459464459,-2.89008135459435,81.9032546142924,0.260618712899862,18.8314675633321,80.4335229457604,0.404049689102083,8.03488467001808,0.643825721833715,6.09386037221536,-4.80851453584942
0.165,-29.90414622,0,-34.5299376248413,2.38734529726372,135.442919123266,-110.120453090633,4.62579140484127,-2.38734529726372,-169.972856748108,112.507798387897,10.0567769962721,-3.38058546402122,81.991902742702,0.258605417895854,18.8281678528176,80.4568549957767,0.404559641159482,8.03458269650576,0.50295883769242,4.94432060254974,-3.8599546971721
0.18,-29.88615936,0,-33.9589390479932,2.68122239746026,109.587063372173,-90.0254640899561,4.07277968799318,-2.68122239746026,-143.546002420166,92.7066864874163,9.2720148324736,-3.85666272123433,82.0451501294466,0.257379283513866,18.8252547061226,80.4719185678268,0.404954915196225,8.03422900922402,0.393662581483176,3.93330992271792,-3.03293324368526
0.195,-29.86666914,0,-33.4877073828165,2.94900543539916,86.6279305790476,-71.9090254137207,3.62103824281651,-2.94900543539916,-120.115637961864,74.8580308491199,8.61632310463658,-4.30615636582119,82.0743113854077,0.256653137432029,18.8230103996404,80.4809203475175,0.405241620983121,8.03391320182584,0.311966467587128,3.07526067346514,-2.34010853882913
0.21,-29.84568528,0,-33.1259526953846,3.18401279710429,67.1515158758436,-56.3271890277492,3.28026741538463,-3.18401279710429,-100.277468571228,59.5112018248535,8.1089612254345,-4.71837962002373,82.0886919365196,0.256227819241311,18.8214386873971,80.4859064238131,0.405437899212226,8.03367009081388,0.253120094097332,2.37526623321428,-1.78616419579604
0.225,-29.8232175,0,-32.8774611877379,3.38093401386078,51.5142177763698,-43.6639648989387,3.05424368773789,-3.38093401386078,-84.3916789641076,47.0448989127995,7.76050947232479,-5.08438493768506,82.0948756923057,0.25597523642838,18.8204070507342,80.4884812813559,0.405566840353771,8.03349944677429,0.21243744398688,1.83091973587625,-1.36887455711058
0.24,-29.79927552,0,-32.7404454611006,3.53591189380577,39.8519285590165,-34.1302348562411,2.94116994110057,-3.53591189380577,-72.5923740201171,37.6661467500469,7.57321858852707,-5.3971412805533,82.0969299616443,0.255817715149071,18.8197503740173,80.4897373891704,0.405650715809633,8.03338473150988,0.185792462494206,1.43389778366535,-1.08024525871834
0.255,-29.77386906,0,-32.708134485462,3.64656267555201,32.0994605897121,-27.7716332332002,2.93426542546198,-3.64656267555201,-64.8075950751741,31.4181959087522,7.5417107579145,-5.65162231080147,82.0970437796015,0.255709657093717,18.8193268330769,80.4903260298493,0.405707699099197,8.03330612840923,0.169801666292418,1.17128473812729,-0.907683183337862
0.27,-29.74700784,0,-32.7695486876359,3.71193952051081,28.017857275185,-24.4838561005906,3.02254084763593,-3.71193952051081,-60.7874059628209,28.1957956211014,7.65396111341068,-5.84481190748502,82.0962084813319,0.255623796294251,18.8190359364259,80.490585164793,0.405751153663518,8.033246850172,0.161784301511217,1.02669616198397,-0.835177138531516
0.285,-29.71870158,0,-32.9104017804948,3.73244649855824,27.2272153618769,-24.0338038172542,3.19170020049483,-3.73244649855824,-60.1376171423717,27.7662503158125,7.89248799634708,-5.97563573777776,82.0947332866954,0.255541883462296,18.8188159771013,80.4906577069012,0.405790732014061,8.03319437076549,0.159605118074649,0.98129088038251,-0.844473326215827
0.3,-29.68896,0,-33.1140710919868,3.7097114686716,29.2426856192061,-26.0848728430649,3.42511109198678,-3.7097114686716,-62.3567567111929,29.7945843117365,8.2356775903815,-6.04482926222981,82.0925607845244,0.255448678539288,18.8186357445452,80.4905670292718,0.40583416868004,8.03313928697607,0.161492174426939,1.01474600149766,-0.916219935407073
0.315,-29.65779282,0,-33.3625814751787,3.64642704152229,33.5113958511067,-30.224650841776,3.70478865517871,-3.64642704152229,-66.8739773262854,33.8710778832983,8.65916802792045,-6.05475378434992,82.089447631274,0.255328270026651,18.8184882343197,80.4902490299582,0.405888753868901,8.03307415203735,0.165893332642058,1.10622907786437,-1.03104318888657
0.33,-29.62520976,0,-33.6375537261591,3.54616919851335,39.4482225542726,-35.993298176136,4.01234396615909,-3.54616919851335,-73.0857762804317,39.5394673746494,9.13722191383518,-6.00917299481296,82.0850951276216,0.25516227527415,18.8183872106524,80.4895603286708,0.405961891218125,8.03299347260999,0.171401344035743,1.23535695038613,-1.17051013873691
0.345,-29.59122054,0,-33.9210761471288,3.41320313792204,46.4686392264069,-42.9110401151884,4.3298556071288,-3.41320313792204,-80.3897153735357,46.3242432531105,9.64402433800979,-5.91300283544729,82.0792793395795,0.254929853905242,18.8183637511398,80.4882867624738,0.406060653775614,8.03289483638881,0.176747615768337,1.38309651308453,-1.31793461331685
0.36,-29.55583488,0,-34.1964667741317,3.25228550996574,54.0172558265142,-50.5034263917275,4.64063189413168,-3.25228550996574,-88.2137226006459,53.7557119016933,10.1548543288421,-5.7720473558413,82.0719804224316,0.25460945469376,18.8184598027276,80.4861685626464,0.406190664482262,8.03278035352918,0.180844432283507,1.53254613743096,-1.45899177197178
0.375,-29.5190625,0,-34.4489031384198,3.06847139423683,61.5910858301156,-58.3233007446754,4.92984063841983,-3.06847139423683,-96.0399889685355,61.3917721389123,10.6470897423351,-5.59273255218629,82.0634772401852,0.254181893172613,18.818717996634,80.4829452725991,0.406354829798369,8.03265743457495,0.182846443176322,1.66953865031436,-1.58212146809678
0.39,-29.48091312,0,-34.6659055995345,2.8669332131569,68.7569956785478,-65.9687308827624,5.18499247953449,-2.8669332131569,-103.422901278082,68.8356640959193,11.1010178222442,-5.38184901225152,82.0543694184561,0.253633970421751,18.8191695928874,80.4784114932015,0.406552433151607,8.03253827714935,0.18220340287372,1.78302372486744,-1.67871794884643
0.405,-29.44139646,0,-34.8376687541893,2.65279735609639,75.1631826929485,-73.0964584909617,5.39627229418932,-2.65279735609639,-110.000851447138,75.7492558470581,11.5004356611209,-5.146312620977,82.0455099691669,0.252961638137409,18.819823949855,80.4724683594693,0.406778909704236,8.0324380146549,0.178684283516632,1.86521299260711,-1.74312023367506
0.42,-29.40052224,0,-34.9572428316142,2.4310027309699,80.5448765699159,-79.4307251457782,5.55672059161419,-2.4310027309699,-115.50211940153,81.8617278767481,11.8330361840383,-4.89295070524622,82.0378626642961,0.252171815606408,18.8206627606862,80.465156368159,0.407026372599633,8.03237200235268,0.172364102734323,1.9114983104868,-1.77243129899402
0.435,-29.35830018,0,-35.0205731479831,2.20618388854608,84.7247527109557,-84.767599013323,5.66227296798313,-2.20618388854608,-119.745325858939,86.973782901869,12.0905855495562,-4.62831892966638,82.0323235782078,0.251282341066159,18.8216407786366,80.4566611092563,0.40728473608314,8.03235298943712,0.163575598631218,1.92017668840357,-1.76620338083522
0.45,-29.31474,0,-35.026410571824,1.9825798880802,87.608770255615,-88.975154125349,5.71167057182405,-1.9825798880802,-122.635180827439,90.9577340134292,12.2689064301654,-4.35855213264908,82.0295557634353,0.250320051183734,18.8226926878352,80.4472915034926,0.407543143469002,8.03238890154637,0.152835794997599,1.89203074289799,-1.72603080798168
0.465,-29.26985142,0,-34.9761096171483,1.7639687705595,89.178296527521,-91.9900274909652,5.70625819714831,-1.7639687705595,-124.154406144669,93.7539962615247,12.3676881109151,-4.08925025875858,82.0298783605029,0.249317451789927,18.8237440276695,80.4374372470752,0.407791376867025,8.03248170667194,0.140761413030027,1.82981993693492,-1.65509129356728
0.48,-29.22364416,0,-34.8733333598046,1.55362642444163,89.4794543428499,-93.8109954940672,5.64968919980463,-1.55362642444163,-124.352787702655,95.3646219185088,12.3901487324664,-3.82539873383242,82.0332319090942,0.248308733432993,18.824723207038,80.4275163020776,0.408020984108449,8.03262748897817,0.127987104010279,1.73773614668396,-1.55767269912584
0.495,-29.17612794,0,-34.7236860102915,1.35430778573122,88.6106393830052,-94.4902742893451,5.54755807029147,-1.35430778573122,-123.334325393297,95.8445820750763,12.3425776630274,-3.57132114473558,82.0392187076909,0.247325940222425,18.8255717763999,80.4179238538288,0.408225968912037,8.03281753843049,0.115097557871322,1.62086948749738,-1.43871632583108
0.51,-29.12731248,0,-34.5342948003538,1.16824770511854,86.7091159485981,-94.1232686049009,5.40698232035383,-1.16824770511854,-121.243410748952,95.2915163100194,12.2337874183662,-3.33066097711933,82.0471985497723,0.24639594630482,18.8262510219331,80.4089918055247,0.40840301150432,8.0330400645146,0.102580041763214,1.48471954728251,-1.30340101902738
0.525,-29.0772075,0,-34.3133629405118,0.997178421077786,83.9375244958047,-92.8374793424564,5.23615544051185,-0.997178421077786,-118.250887436317,93.8346577635342,12.0745051675007,-3.10638843172122,82.0564106244242,0.245538613781015,18.8267441787118,80.4009638995044,0.408551285931157,8.03328208666748,0.0907991833621144,1.33477567843736,-1.15678566172404
0.54,-29.02582272,0,-34.0697148286804,0.842360373160713,80.4710332573277,-90.7812397473345,5.04389210868042,-0.842360373160713,-114.540748086008,91.6236001204953,11.8767338284113,-2.90082794127539,82.0660924805858,0.244766198870834,18.8270547013919,80.393987353187,0.408671999531523,8.03353111995158,0.0799918750722732,1.17617955248817,-1.00352144150544
0.555,-28.97316786,0,-33.8123534536597,0.704623045571524,76.4857449893444,-88.1128864225717,4.83918559365972,-0.704623045571524,-110.298098443004,88.8175094681433,11.6531120027202,-2.71570188257681,82.0755743093071,0.244083822591608,18.8272017908498,80.3881185561245,0.408767797032468,8.03377641180962,0.0702776304038252,1.01347471805331,-0.84763975179836
0.57,-28.91925264,0,-33.5500480518352,0.584412619678158,72.1488326440521,-84.9908869388789,4.63079541183519,-0.584412619678158,-105.698880695887,85.5752995585571,11.4163003343755,-2.5521860550378,82.0843375149357,0.243490674336707,18.8272146516098,80.3833384424923,0.408842155106437,8.03400963966084,0.0616787094050281,0.850441636422867,-0.692416716376119
0.585,-28.86408678,0,-33.2909675706692,0.481843410403388,67.610729237997,-81.5653424831383,4.42688079066923,-0.481843410403388,-100.901696808666,82.0471858935417,11.1784191515385,-2.41097272192928,82.092036880761,0.242981578021047,18.8271268111441,80.3795726623795,0.408898856996837,8.03422510730127,0.0541446165180105,0.690012331221766,-0.540311056711563
0.6,-28.80768,0,-33.0423724394749,0.39675034387074,62.9995439340971,-77.9711661332334,4.23469243947492,-0.39675034387074,-96.041916373572,78.3679164771041,10.9505584486586,-2.29233734329422,82.0984930666273,0.2425485975324,18.8269714290943,80.3767122940083,0.408941595026462,8.0344195584136,0.0475767131891939,0.534255892127755,-0.39296835358391
0.615,-28.75004202,0,-32.8103736694638,0.328740083644442,58.4177267390074,-74.323111528583,4.06033164946376,-0.328740083644442,-91.2281004084712,74.6518516122274,10.7423765435947,-2.19620554506941,82.1036657696179,0.242182453508862,18.8267780431935,80.3746320773692,0.408973712073252,8.03459175533052,0.0418501725138295,0.384424131358389,-0.251281752851319
0.63,-28.69118256,0,-32.5997645728931,0.277238813579943,53.9408672509418,-70.7127010597805,3.90858201289313,-0.277238813579943,-86.540631823835,70.9899398733604,10.5617983973801,-2.12221735158413,82.1076180363607,0.241873629946238,18.8265707817464,80.3732045377587,0.408998067194364,8.03474196132858,0.0368319045285277,0.241045359372796,-0.115496940234737
0.645,-28.63111134,0,-32.4139266103415,0.24153512032185,49.6183967659465,-67.2069855896579,3.78281527034152,-0.24153512032185,-82.032323376288,67.4485207099797,10.4148189794234,-2.06978624571736,82.1104801029724,0.24161314003059,18.8263677965448,80.3723095667674,0.409016996766637,8.03487143171721,0.0323941283056584,0.104053366614034,0.0146521292513531
0.66,-28.56983808,0,-32.2548072608051,0.220816870950663,45.4758739260534,-63.8489664675422,3.68496918080511,-0.220816870950663,-77.7306811868585,64.0697833384929,10.3054115721809,-2.03815119806089,82.1124180833036,0.241392982629036,18.8261815477116,80.3718398672092,0.409032338931489,8.03498197867356,0.0284238712440065,-0.0270617200462994,0.1397906503442
0.675,-28.5073725,0,-32.1229645617478,0.21420143350236,41.5184754694028,-60.6594306506284,3.61559206174775,-0.21420143350236,-73.6414400311506,60.8736320841307,10.2355358670161,-2.02642040463072,82.1136098886612,0.241206352610835,18.8260195722308,80.3717031217011,0.409045492459772,8.03507563848931,0.0248288967412592,-0.153093892335838,0.260746887271023
0.69,-28.44372432,0,-32.0176702499287,0.220759022104228,37.7352862694342,-57.6398943019827,3.57394592992872,-0.220759022104228,-69.7529565193629,57.8606533240869,10.2052363670524,-2.0336060691028,82.1142285543305,0.241047675668306,18.8258854417421,80.3718218805116,0.409057487967952,8.03515444339721,0.0215405449194203,-0.274965396869204,0.37840455202792
0.705,-28.37890326,0,-31.9370613636742,0.239529347115373,34.1039850285738,-54.7763202815218,3.55815810367416,-0.239529347115373,-66.0410463922479,55.0158496286372,10.2128181633494,-2.05865013527914,82.1144318551503,0.240912530538737,18.8257797156574,80.3721320900505,0.409069057038025,8.03522028451174,0.0185138796986757,-0.393585393979726,0.49357353238563
0.72,-28.31291904,0,-31.8783288030472,0.26953209880543,30.595550098208,-52.0432695629273,3.56540976304723,-0.26953209880543,-62.4738789012552,52.3128016617327,10.2550846889662,-2.10044139424704,82.1143566061705,0.240797506981441,18.8257007892775,80.3725810027099,0.409080691558303,8.03527484581235,0.0157254921032995,-0.509731805602034,0.606886340818611
0.735,-28.24578138,0,-31.8379306925807,0.309772078761356,27.1786593792739,-49.408164189084,3.59214931258071,-0.309772078761356,-59.0165900718546,49.7179362678453,10.3276206105253,-2.15782483740192,82.114116118233,0.240700032756671,18.8256456056696,80.37312499908,0.409092690765833,8.03531958853359,0.0131693668995289,-0.62396236873951,0.718724895836578
0.75,-28.1775,0,-31.8118184119566,0.359240008223115,23.8235832028588,-46.8354966726048,3.63431841195656,-0.359240008223115,-55.6354016148153,47.1947366808279,10.4251025548871,-2.22960448505224,82.1137996449502,0.240618190607719,18.8256102399791,80.373727661403,0.409105196940505,8.03535576798994,0.0108512073104144,-0.736558139686601,0.829178092370657
0.765,-28.10808462,0,-31.7956637768654,0.416910182821287,20.5049017787999,-44.2897829514205,3.68757915686542,-0.416910182821287,-52.3005655556653,44.7066931342418,10.5416208034783,-2.31454118041339,82.1134731039837,0.240550539522818,18.8255903799474,80.374358264283,0.409118222331658,8.03538446775251,0.00878317089167487,-0.847498885843395,0.938042486424
0.78,-28.03754496,0,-31.7850769633745,0.481736208522011,17.2045177888929,-41.7402616810648,3.74753200337447,-0.481736208522011,-48.9895947522674,42.2219978895868,10.6709962924385,-2.41134699600452,82.1131806988919,0.240495944971647,18.8255817218606,80.3749907927748,0.409131671964455,8.03540664283558,0.00697579485545968,-0.956474896637616,1.04482288917641
0.795,-27.96589074,0,-31.7758062579297,0.552646047230111,13.9119974669432,-39.1613340457334,3.80991551792973,-0.552646047230111,-45.6878037248729,39.7139800929635,10.8070790799575,-2.51867795472227,82.1129473485588,0.240453434172824,18.8255802944272,80.3756033512398,0.409145363534218,8.03542315861841,0.00543537525218804,-1.06291040408942,1.14879487838862
0.81,-27.89313168,0,-31.7639124602765,0.628537528602787,10.6255291590754,-36.5352437154961,3.87078078027651,-0.628537528602787,-42.3894416193519,37.1637812440989,10.9440167165525,-2.63512672667642,82.1127818088029,0.240422073309819,18.8255827053823,80.376177989937,0.409159049403881,8.03543482557741,0.00415917410988795,-1.16602678234829,1.24906121982097
0.825,-27.8192775,0,-31.7459126503614,0.708275355641963,7.35138840371849,-33.8525820511589,3.92663515036142,-0.708275355641963,-39.0973010540799,34.5608574068009,11.076483509922,-2.75921683471932,82.112680387196,0.240400879000258,18.8255863044076,80.3767007378674,0.409172440365733,8.03544242211091,0.00313440982665103,-1.2649087535563,1.34462921858161
0.84,-27.74433792,0,-31.718889945204,0.790690455789036,4.10286178273377,-31.1123244277485,3.97455202520405,-0.790690455789036,-35.8217517279378,31.9030148835375,11.1998643576201,-2.88939969860273,82.1126309930829,0.240388765468422,18.8255892539325,80.3771617233354,0.409185231684097,8.03544670489618,0.00233892846826094,-1.35858223570549,1.43449317794294
0.855,-27.66832266,0,-31.6805677251098,0.87458231805879,0.89865737796932,-28.3212244550347,4.01224506510979,-0.87458231805879,-32.5792251030791,29.1958067730935,11.3103894856877,-3.0240555846939,82.1126171691704,0.240384528238319,18.8255905078186,80.3775552383438,0.409197130001785,8.03544840661871,0.00174355694109732,-1.44609414781501,1.51771632312822
0.87,-27.59124144,0,-31.6293485250931,0.958724722566207,-2.23902752708536,-25.4926769781587,4.03810708509308,-0.958724722566207,-29.3903209980077,26.4514017007249,11.405218963004,-3.16149922144994,82.1126217055122,0.240386860759877,18.8255897092292,80.3778796372028,0.40920787891847,8.03544822306607,0.00131552789215092,-1.52658862597263,1.5935062703912
0.885,-27.51310398,0,-31.564319309611,1.04187502434621,-5.28660135946572,-22.6451921994787,4.05121532961102,-1.04187502434621,-26.2777179501453,23.6870672238249,11.4824781662124,-3.29999050784263,82.1126294826303,0.240394396529551,18.8255870301524,80.3781370050477,0.409217280700663,8.03544679319436,0.00102221551779321,-1.59937478694453,1.66127896610638
0.9,-27.43392,0,-31.4852261363801,1.12278691126911,-8.22116539327707,-19.8006288470959,4.05130613638013,-1.12278691126911,-23.2640607431031,20.9234157583651,11.5412473796988,-3.4377504004862,82.1126293174643,0.240405766491134,18.8255829822981,80.3783325852939,0.409225211824865,8.03544467677818,0.000834441383446144,-1.66398209383828,1.72070714334235
0.915,-27.35369922,0,-31.3924222431493,1.20022632813555,-11.022440764694,-16.9823330820478,4.03872302314928,-1.20022632813555,-20.3699814784553,18.1825594101833,11.5815103821498,-3.57298173287231,82.1126147588289,0.240419660474082,18.8255782302897,80.37847400605,0.409231630809932,8.03544233440698,0.000728769046146449,-1.72020039680121,1.7717506420234
0.93,-27.27245136,0,-31.2867943478626,1.27299005658646,-13.6744087353959,-14.2133198412713,4.01434298786264,-1.27299005658646,-17.6123856124667,15.4863098978577,11.6040681677011,-3.70389441329086,82.1125839510127,0.240434882333813,18.8255734331333,80.3785703844688,0.409236577876659,8.03544011384696,0.000688465517351307,-1.76810278575659,1.81466732156281
0.945,-27.19018614,0,-31.1696724365849,1.33992627253939,-16.1665685836327,-11.5146161383744,3.97948629658489,-1.33992627253939,-15.0031038529522,12.8545424109138,11.6104248640085,-3.82873418126757,82.1125388126005,0.240450390990492,18.8255691305906,80.3786314081237,0.409240167133277,8.03543824532351,0.00070310517557598,-1.8080504707318,1.8500046673895
0.96,-27.10691328,0,-31.0427285328588,1.39995627662207,-18.494751398968,-8.90386327501714,3.93581525285885,-1.39995627662207,-12.5479771338909,10.3038195516392,11.6026534441426,-3.94581388764214,82.112483837443,0.240465323041446,18.8255656800738,80.3786664914882,0.409242572974802,8.03543684644828,0.000767063712722438,-1.84067996910481,1.87857346368213
0.975,-27.0226425,0,-30.9078699125154,1.45209651323112,-20.6614625333901,-6.3942488294749,3.88522741251537,-1.45209651323112,-10.2464073791253,7.84634534270603,11.5832489986073,-4.05354610952472,82.1124248131535,0.240478996227852,18.825563239818,80.3786840860249,0.409244013011244,8.03543593574464,0.000877343523269418,-1.86687389267204,1.90140599292322
0.99,-26.93738352,0,-30.7671319717885,1.4954799624572,-22.6757584099523,-3.99381155948249,3.82974845178855,-1.4954799624572,-8.09137356183627,5.48929152193969,11.5549771632401,-4.15047582349442,82.1123676861955,0.240490896045278,18.8255617873706,80.3786911907068,0.409244730013037,8.03543545239544,0.0010312565257357,-1.88771754675987,1.91970206533873
1.005,-26.85114606,0,-30.622575502332,1.52937600554509,-24.5526929900449,-1.70513476190181,3.77142944233204,-1.52937600554509,-6.06988251228716,3.2345107674469,11.5207248229732,-4.23531183997247,82.1123177088761,0.240500649742481,18.8255611596539,80.3786930742452,0.409244975100371,8.03543527917709,0.00122446042719056,-1.90444432835645,1.93476673777557
1.02,-26.76393984,0,-30.4761925080628,1.55320792559955,-26.3123939881633,0.474582225694617,3.7122526680628,-1.55320792559955,-4.16379851989953,1.07862569990494,11.4833594734754,-4.30695574644549,82.1122789104327,0.24050799272627,18.8255611016086,80.3786931887873,0.409244993815802,8.03543526559202,0.00144971867274463,-1.9183734901312,1.94794383769818
1.035,-26.67577458,0,-30.3298239536697,1.5665673054547,-27.9788478408447,2.55310745877941,3.65404937366971,-1.5665673054547,-2.35097611282505,-0.98654015332471,11.4456026726964,-4.36452721147793,82.1122538626102,0.240512732144832,18.8255613135489,80.378693232994,0.409245015967081,8.03543524883094,0.00169656897775502,-1.93084418011864,1.96054937447835
1.05,-26.58666,0,-30.1850920041726,1.56922471675626,-29.5784848605354,4.54246643931648,3.59843200417259,-1.56922471675626,-0.606607143637208,-2.97324172256022,11.409921908002,-4.40738465671907,82.1122436693579,0.240514711501132,18.8255614914039,80.3786933127134,0.409245249374992,8.03543507114057,0.00195188453695558,-1.94314974675938,1.9738086292817
1.065,-26.49660582,0,-30.0433484416111,1.56113624988821,-31.1386617503816,6.45800419981415,3.54674262161107,-1.56113624988821,1.09531330877052,-4.89686794992593,11.3784440011621,-4.43514049969304,82.1122480996954,0.240513778946463,18.8255613577767,80.3786921493109,0.409245877041258,8.03543459317213,0.00220113770793068,-1.9564761117328,1.98880021474871
1.08,-26.40562176,0,-29.9056400708651,1.5424456043091,-32.6861379561792,8.31729330232682,3.50001831086511,-1.5424456043091,2.78049788531407,-6.77484769801772,11.3528919332409,-4.44767039400175,82.1122657945297,0.240509760759969,18.8255606844292,80.3786872962861,0.409247056841396,8.035433703715,0.00243005963878872,-1.97184757848503,2.00640974359209
1.095,-26.31371754,0,-29.7726910913999,1.51348163402034,-34.2456357956985,10.1389648337075,3.45897355139992,-1.51348163402034,4.4729447042986,-8.62548319968719,11.3345457530845,-4.44511613307202,82.1122945016232,0.240502440651001,18.8255593081505,80.3786753402222,0.409248922667131,8.03543232674334,0.00262634680775831,-1.99008280490447,2.02729500098336
1.11,-26.22090288,0,-29.6449016506444,1.47475141465202,-35.8385628507496,11.9415376998895,3.42399877064441,-1.47475141465202,6.19366120010518,-10.4667862852375,11.3242270905957,-4.42788212638844,82.1123313182083,0.240491545011376,18.8255571421144,80.378652078554,0.409251585968582,8.0354304268772,0.00278109581351361,-2.01176288394742,2.05186373596684
1.125,-26.1271875,0,-29.5223611369517,1.42692905935078,-37.4819598767711,13.7423153485541,3.39517363695166,-1.42692905935078,7.95959873981947,-12.3153862892033,11.3223057761096,-4.39662559185459,82.1123729408744,0.240476734063837,18.8255541841299,80.378612681051,0.409255136829335,8.03542801421654,0.00288973566401493,-2.03721261582951,2.08026442198259
1.14,-26.03258112,0,-29.4048742375594,1.37084065388836,-39.187719753664,15.556409280192,3.37229311755941,-1.37084065388836,9.78284551610459,-14.1855686263036,11.3287262072251,-4.35224082456816,82.1124159334881,0.240457598897171,18.8255505220743,80.3785518522299,0.409259643992652,8.03542514912602,0.00295234758288609,-2.06649519094026,2.11238962670753
1.155,-25.93709346,0,-29.291997393576,1.30744580223987,-40.9621040823593,17.3959362883944,3.35490393357602,-1.30744580223987,11.6701066887833,-16.0884904861545,11.3430504308133,-4.29583809277306,82.1124570249926,0.24043366451081,18.8255463356628,80.3784640170049,0.409265153594381,8.03542194703057,0.00297338820804988,-2.09941969896848,2.14789100800996
1.17,-25.84073424,0,-29.1830830355519,1.23781636891309,-42.805565183879,19.2694223186414,3.3423487955519,-1.23781636891309,13.6224821483271,-18.0316059497283,11.3645144354615,-4.22871786999898,82.1124934409811,0.240404399078959,18.8255418928838,80.3783435513765,0.409271686705486,8.03541858273081,0.00296093808518633,-2.13556018957686,2.18620443792542
1.185,-25.74351318,0,-29.0773288777287,1.16311307167352,-44.7128636115755,21.1814311664187,3.33381569772872,-1.16311307167352,15.6355347338468,-20.0183180947452,11.392093881789,-4.15234123445513,82.1125232585046,0.240369229582718,18.8255375391552,80.3781850740153,0.409279236108172,8.03541529326575,0.00292566602177109,-2.17428446999836,2.22658336428305
1.2,-25.64544,0,-28.9738295777978,1.08456061756475,-46.673455781274,23.1324218955682,3.32838957779783,-1.08456061756475,17.6996262034762,-22.0478612780034,11.4245754279004,-4.06829735067745,82.1125457563693,0.240327563691628,18.8255336776537,80.3779838039802,0.409287762989643,8.03541237802862,0.00287972335975302,-2.21479045459038,2.26813825743388
1.215,-25.54652442,0,-28.8716282174781,1.0034220871056,-48.6721136334541,25.1188256326219,3.32510379747811,-1.0034220871056,19.800485415976,-24.1154035455163,11.4606299186998,-3.97826899418105,82.1125617176752,0.240278817302963,18.825530740338,80.3777359758882,0.409297194402783,8.03541019475772,0.00283576252747421,-2.25614768435993,2.30987986072169
