Var1,Var2,Var3,Var4
0,1.63572247896596,1.59026641520405,1.37794415264189
0.015,1.584256290917,1.54887450372769,1.32623309507301
0.03,1.26161026758492,1.34316022317224,1.17486854116851
0.045,1.18153607131148,1.26818520244805,1.1297170903886
0.06,1.13022089793317,1.21500449950405,1.09977659364874
0.075,1.09321619952566,1.17389686551761,1.07555949429272
0.09,1.06350622197243,1.13951870271072,1.05270370876083
0.105,1.03725660618333,1.10866188970589,1.02882161477793
0.12,1.01218048040623,1.07923793968376,1.00261624760538
0.135,0.98696783541413,1.04994700991294,0.973565647763585
0.15,0.960979487164142,1.02008204937779,0.941713849021349
0.165,0.934011962943538,0.989349116371882,0.907447825503551
0.18,0.906097960732059,0.957697151329583,0.871275706724228
0.195,0.877358262299599,0.925183501109565,0.833663884211547
0.21,0.847916757501205,0.891891545256091,0.794962216460079
0.225,0.817868248707551,0.857894574123346,0.755400592175029
0.24,0.787276702416134,0.823247970930388,0.715119626831135
0.255,0.756184396932293,0.787993018935011,0.674205629947626
0.27,0.724621321257151,0.752162697767121,0.632716461550449
0.285,0.692611490441211,0.71578596428012,0.590696758329499
0.3,0.66017638165804,0.678890177690059,0.548185630529138
0.315,0.627336569928681,0.641502274910448,0.505220153507319
0.33,0.594112429345544,0.603649273642281,0.461836814994717
0.345,0.560524382025138,0.565358442525146,0.418072022721933
0.36,0.526592925285396,0.526657305089318,0.373962176319462
0.375,0.492338562233822,0.487573570659831,0.329543561356828
0.39,0.457781734808805,0.448135067938828,0.284852250221306
0.405,0.422942840361167,0.40836974395131,0.239924146647871
0.42,0.38784236322948,0.368305752525037,0.194795216071622
0.435,0.352501079963091,0.327971599701279,0.149501820494591
0.45,0.316940243701732,0.287396272200935,0.104080996653677
0.465,0.281181656885717,0.246609278340776,0.0585705353425085
0.48,0.245247600431494,0.205640577144144,0.0130088253116642
0.495,0.209160662401784,0.164520429763394,-0.0325654537552747
0.51,0.172943553190554,0.123279241137883,-0.0781136430530234
0.525,0.136618985419394,0.0819474523029326,-0.123597300868534
0.54,0.100209648316128,0.0405555057263678,-0.168978246733865
0.555,0.0637382518062456,-0.000866136164385451,-0.214218502212824
0.57,0.0272275843689121,-0.0422869626693924,-0.259280218883143
0.585,-0.00929946935022248,-0.0836764178554221,-0.304125672637402
0.6,-0.0458199799380137,-0.12500395601084,-0.348717358815994
0.615,-0.082311092229299,-0.166239147123539,-0.393018175260769
0.63,-0.118750190350035,-0.207351814585664,-0.436991651886965
0.645,-0.155115082297115,-0.248312183825248,-0.480602181213277
0.66,-0.191384184546156,-0.289091026067232,-0.523815216803341
0.675,-0.227536698548054,-0.329659790022665,-0.566597423311948
0.69,-0.263552779747421,-0.369990720657542,-0.608916772716229
0.705,-0.299413701900458,-0.410056965384733,-0.650742581816032
0.72,-0.335102014134484,-0.449832663668767,-0.69204547692765
0.735,-0.370601676795687,-0.489293007530619,-0.732797257006017
0.75,-0.405898147425235,-0.52841425019958,-0.77297061204804
0.765,-0.440978373786549,-0.567173631184137,-0.812538646049125
0.78,-0.47583064103578,-0.605549181707685,-0.851474159438765
0.795,-0.51044421959254,-0.6435193782004,-0.889748670108718
0.81,-0.544808773317494,-0.681062626057798,-0.927331197245959
0.825,-0.578913516651521,-0.718156581986066,-0.9641868954034
0.84,-0.612746153245002,-0.754777358670682,-1.00027569783737
0.855,-0.646291681303575,-0.79089869418054,-1.03555119129114
0.87,-0.679531201587977,-0.82649120112123,-1.0699599777684
0.885,-0.712440898901303,-0.861521826360654,-1.10344176199336
0.9,-0.744991373600633,-0.895953642145555,-1.13593032403744
0.915,-0.777147467635228,-0.92974604972785,-1.16735539823157
0.93,-0.808868660063442,-0.962855411097035,-1.19764530449342
0.945,-0.840110010852385,-0.995236045232918,-1.22673000620221
0.96,-0.870823529260703,-1.02684145059431,-1.25454414691721
0.975,-0.900959758823194,-1.05762556449557,-1.28102958610771
0.99,-0.930469326376168,-1.08754385657527,-1.30613702818043
1.005,-0.95930420882221,-1.11655408154281,-1.3298265045645
1.02,-0.987418525309521,-1.14461657795289,-1.3520666828599
1.035,-1.01476874822099,-1.17169407836021,-1.37283318517492
1.05,-1.04131332131682,-1.19775107285437,-1.39210625271982
1.065,-1.06701175687479,-1.22275282797754,-1.40986817171565
1.08,-1.09182334363034,-1.24666420033532,-1.42610088027479
1.095,-1.11570563274968,-1.26944840183795,-1.44078413035191
1.11,-1.13861288803656,-1.29106588042656,-1.45389451192833
1.125,-1.16049470103985,-1.31147348632175,-1.46540557885549
1.14,-1.18129499144447,-1.33062410527573,-1.47528925136423
1.155,-1.20095164021911,-1.34846695525672,-1.48351859601242
1.17,-1.21939702826509,-1.36494875007207,-1.49007197585625
1.185,-1.23655975515652,-1.3800159123884,-1.49493839946907
1.2,-1.25236775997362,-1.39361794473139,-1.49812367190012
1.215,-1.26675292782077,-1.40571192041882,-1.49965669010417
1.23,-1.27965702547834,-1.4162678353736,-1.49959499323851
1.245,-1.29103848682881,-1.42527429675959,-1.49802856427611
1.26,-1.30087923096306,-1.43274378304216,-1.49508096964025
1.275,-1.30919045369417,-1.43871658434648,-1.4909072581241
1.29,-1.31601630475008,-1.44326260361151,-1.48568857753054
1.305,-1.32143461710378,-1.44648049509299,-1.47962407806663
1.32,-1.32555436139084,-1.44849408070706,-1.47292117799888
1.335,-1.32851012073003,-1.44944648696775,-1.46578551642121
1.35,-1.33045442840735,-1.44949283521763,-1.45841184996271
1.365,-1.33154912204134,-1.44879248954384,-1.45097681931462
1.38,-1.33195688058624,-1.44750180003503,-1.44363405084155
1.395,-1.33183387339464,-1.44576803483289,-1.4365116136811
1.41,-1.33132408159073,-1.44372487456373,-1.42971152507312
1.425,-1.33055547684318,-1.44148954254081,-1.42331082260417
1.44,-1.32963794849599,-1.43916142268506,-1.41736368455754
1.455,-1.32866269121467,-1.43682189193922,-1.41190413448443
1.47,-1.32770269391539,-1.43453505256015,-1.40694896631116
1.485,-1.32681397710555,-1.43234906598652,-1.40250063547262
1.5,-1.32603727632514,-1.43029783726713,-1.39854995811943
1.515,-1.32539993691981,-1.42840285668781,-1.39507853530865
1.53,-1.32491785223579,-1.4266750604115,-1.39206087138305
1.545,-1.32459733442329,-1.42511661837976,-1.38946618880422
1.56,-1.32443685132841,-1.42372259360076,-1.38725996025821
1.575,-1.32442859489116,-1.4224824429399,-1.38540518746111
1.59,-1.3245598680923,-1.42138134737566,-1.38386345846665
1.605,-1.32481429126177,-1.4204013713464,-1.38259581413531
1.62,-1.32517283673999,-1.41952245805256,-1.38156345158704
1.635,-1.32561470530072,-1.41872327179192,-1.38072828905856
1.65,-1.32611805975632,-1.41798190062332,-1.3800534132505
1.665,-1.32666063171635,-1.41727643359323,-1.37950342728262
1.68,-1.32722021717905,-1.41658542689358,-1.37904471487448
1.695,-1.32777507588687,-1.41588827295388,-1.37864563431843
1.71,-1.32830424839993,-1.41516548579538,-1.37827665414189
1.725,-1.32878780375969,-1.41439891510693,-1.37791044097748
1.74,-1.3292070294924,-1.4135719005163,-1.37752190898772
1.755,-1.32954457456653,-1.4126693764735,-1.37708823915119
1.77,-1.32978455477972,-1.41167793706921,-1.37658887575308
1.785,-1.3299126289095,-1.41058586900603,-1.37600550649178
1.8,-1.32991605281639,-1.40938315984255,-1.37532203168674
1.815,-1.32978371753493,-1.40806148755639,-1.37452452713379
1.83,-1.32950617622775,-1.40661419643468,-1.37360120419424
1.845,-1.32907566371379,-1.4050362633087,-1.37254236972279
1.86,-1.32848611112022,-1.40332425721024,-1.37134038744382
1.875,-1.32773315706428,-1.40147629464684,-1.36998964138862
1.89,-1.32681415566516,-1.3994919918731,-1.36848650102938
1.905,-1.32572818064596,-1.39737241478147,-1.36682928681659
1.92,-1.32447602384701,-1.39512002635056,-1.365018233981
1.935,-1.32306018567703,-1.39273863098242,-1.36305545174142
1.95,-1.32148485442343,-1.39023331454291,-1.36094487451257
1.965,-1.31975587097512,-1.38761037851175,-1.35869220138098
1.98,-1.3178806754229,-1.38487726637405,-1.35630482005662
1.995,-1.31586823222428,-1.38204248027214,-1.35379171174845
2.01,-1.31372893116654,-1.37911548601153,-1.35116333397107
2.025,-1.3114744622221,-1.37610660479912,-1.34843147916194
2.04,-1.30911766352681,-1.37302689059241,-1.34560910813918
2.055,-1.30667234305573,-1.36988799264166,-1.34271015879499
2.07,-1.30415307603006,-1.36670200367863,-1.33974933190548
2.085,-1.30157498154966,-1.36348129518363,-1.33674185743274
2.1,-1.29895348328993,-1.36023834217129,-1.33370324607601
2.115,-1.29630406021522,-1.35698554088267,-1.33064903197937
2.13,-1.29364199404966,-1.35373502357154,-1.32759451332578
2.145,-1.29098212064745,-1.35049847514657,-1.32455449797333
2.16,-1.28833859239025,-1.34728695672678,-1.3215430612913
2.175,-1.28572465832323,-1.34411074115649,-1.31857332294173
2.19,-1.28315246797029,-1.34097916521418,-1.31565724857509
2.205,-1.28063290371725,-1.33790050266722,-1.31280548134136
2.22,-1.27817544541077,-1.33488186152571,-1.31002720685469
2.235,-1.27578806948599,-1.33192910790012,-1.30733005388911
2.25,-1.27347718359881,-1.32904681784129,-1.3047200317182
2.265,-1.27124759647704,-1.32623825750706,-1.30220150372373
2.28,-1.26910252157979,-1.32350539101862,-1.29977719575044
2.295,-1.26704361220707,-1.3208489144897,-1.2974482367175
2.31,-1.26507102495471,-1.31826831396878,-1.29521422823624
2.325,-1.26318350786932,-1.31576194444873,-1.29307333943414
2.34,-1.26137850931769,-1.31332712667863,-1.29102242284017
2.355,-1.25965230342776,-1.31096025825727,-1.2890571470301
2.37,-1.25800012796324,-1.30865693538567,-1.28717214173827
2.385,-1.25641633063345,-1.30641208169227,-1.28536115129049
2.4,-1.25489452008942,-1.30422008069745,-1.28361719247126
2.415,-1.25342771818762,-1.30207490873247,-1.28193271328235
2.43,-1.25200851049107,-1.29997026544807,-1.28029974945158
2.445,-1.25062919239799,-1.29789969941735,-1.27871007598727
2.46,-1.24928190872164,-1.29585672673419,-1.27715535152325
2.475,-1.24795878497194,-1.29383494091399,-1.27562725364333
2.49,-1.24665204899416,-1.29182811280065,-1.27411760379588
2.505,-1.24535414199173,-1.28983027955922,-1.27261848079762
2.52,-1.24405781828799,-1.2878358221782,-1.27112232227007
2.535,-1.2427562334622,-1.28583953121118,-1.26962201364845
2.55,-1.24144302072453,-1.28383666075247,-1.26811096464752
2.565,-1.24011235557539,-1.28182297086323,-1.266583173264
2.58,-1.23875900892977,-1.27979475884615,-1.26503327754348
2.595,-1.23737838898274,-1.27774887991001,-1.26345659544839
2.61,-1.2359665721569,-1.27568275787514,-1.26184915323835
2.625,-1.23452032351338,-1.27359438665013,-1.26020770282493
2.64,-1.23303710703461,-1.27148232326478,-1.25852972859646
2.655,-1.2315150862071,-1.26934567327612,-1.25681344423403
2.67,-1.22995311535328,-1.26718406937858,-1.25505778006237
2.685,-1.22835072218792,-1.26499764404729,-1.25326236150607
2.7,-1.22670808211117,-1.2627869970292,-1.2514274792539
2.715,-1.22502598479793,-1.26055315847204,-1.24955405177618
2.73,-1.22330579370264,-1.25829754844915,-1.24764358089036
2.745,-1.22154939916755,-1.25602193360233,-1.245698101128
2.76,-1.21975916589788,-1.2537283815879,-1.24372012372016
2.775,-1.21793787564529,-1.25141921397552,-1.24171257608286
2.79,-1.21608866601613,-1.24909695821869,-1.2396787377474
2.805,-1.21421496638848,-1.24676429929007,-1.23762217373579
2.82,-1.21232043197626,-1.24442403155531,-1.23554666642587
2.835,-1.2104088771155,-1.24207901144466,-1.23345614697899
2.85,-1.20848420886258,-1.23973211147019,-1.23135462741143
2.865,-1.20655036198515,-1.23738617612487,-1.22924613437691
2.88,-1.20461123639049,-1.23504398018511,-1.2271346456889
2.895,-1.20267063797473,-1.23270818991692,-1.22502403054812
2.91,-1.20073222378943,-1.23038132765443,-1.22291799435347
2.925,-1.19879945231323,-1.22806574017698,-1.22082002886568
2.94,-1.19687553948891,-1.22576357125536,-1.21873336836568
2.955,-1.1949634210447,-1.22347673866996,-1.21666095230885
2.97,-1.19306572146875,-1.22120691592495,-1.21460539482618
2.985,-1.19118472985189,-1.21895551879532,-1.21256896126967
3,-1.18932238266224,-1.21672369675063,-1.21055355184735
3.015,-1.18748021550909,-1.2145123025209,-1.2085606533211
3.03,-1.18565785262815,-1.21232083533977,-1.20658978834381
3.045,-1.18385006075224,-1.21014540509012,-1.20463549741458
3.06,-1.18205020386579,-1.20798121211442,-1.20269090291452
3.075,-1.18025214953139,-1.20582389157961,-1.20074966853375
3.09,-1.17845041518265,-1.20366960607771,-1.19880614617196
3.105,-1.17664020971385,-1.20151506248531,-1.19685541500701
3.12,-1.17481744728093,-1.19935750844526,-1.19489329206384
3.135,-1.17297875167492,-1.19719472196893,-1.1929163332279
3.15,-1.17112145278372,-1.19502499574212,-1.19092182631393
3.165,-1.16924357557773,-1.19284711693004,-1.18890777668845
3.18,-1.16734382196328,-1.19066034316043,-1.18687288584759
3.195,-1.1654215458346,-1.18846437527708,-1.18481652333059
3.21,-1.16347672166271,-1.18625932736462,-1.18273869234802
3.225,-1.16150990698973,-1.18404569445536,-1.18063998952244
3.24,-1.15952219924843,-1.18182431825007,-1.17852155917922
3.255,-1.15751518739953,-1.17959635112376,-1.1763850426866
3.27,-1.15549089896784,-1.17736321865212,-1.17423252342343
3.285,-1.15345174315783,-1.17512658088491,-1.17206646804503
3.3,-1.15140045083189,-1.17288829261191,-1.16988966481533
3.315,-1.14934001223106,-1.17065036290766,-1.16770515986788
3.33,-1.14727361340062,-1.16841491429976,-1.16551619234138
3.345,-1.14520457234316,-1.16618414197054,-1.16332612939709
3.36,-1.14313627595301,-1.16396027346561,-1.16113840216051
3.375,-1.14107211878369,-1.16174552943566,-1.15895644363107
3.39,-1.13901544466294,-1.15954208597174,-1.15678362957
3.405,-1.13696949209804,-1.15735203910508,-1.15462322330812
3.42,-1.13493734431117,-1.15517737202667,-1.15247832531414
3.435,-1.13292188461592,-1.15301992553992,-1.15035182823662
3.45,-1.13092575769818,-1.15088137219442,-1.14824637798475
3.465,-1.12895133720509,-1.14876319446373,-1.14616434125269
3.48,-1.12700069988282,-1.14666666723181,-1.14410777972722
3.495,-1.12507560634337,-1.14459284474532,-1.14207843105625
3.51,-1.12317748839036,-1.14254255208041,-1.14007769650199
3.525,-1.12130744269655,-1.14051638106632,-1.13810663506411
3.54,-1.11946623050761,-1.1385146905094,-1.13616596373627
3.555,-1.11765428294729,-1.13653761047309,-1.13425606345889
3.57,-1.11587171142089,-1.1345850502948,-1.13237699025066
3.585,-1.11411832255679,-1.13265670995996,-1.13052849094275
3.6,-1.11239363708742,-1.13075209440817,-1.1287100229008
3.615,-1.11069691205173,-1.1288705303162,-1.12692077709981
3.63,-1.1090271656976,-1.12701118488551,-1.12515970391335
3.645,-1.10738320447292,-1.1251730861592,-1.12342554098957
3.66,-1.1057636515163,-1.12335514440062,-1.12171684260925
3.675,-1.10416697609008,-1.12155617408451,-1.12003200995354
3.69,-1.10259152343661,-1.11977491607731,-1.11836932174949
3.705,-1.10103554458323,-1.1180100596165,-1.11672696480637
3.72,-1.09949722566803,-1.1162602637364,-1.11510306400488
3.735,-1.09797471640764,-1.11452417782954,-1.11349571135194
3.75,-1.09646615737682,-1.11280046107535,-1.11190299376407
3.765,-1.09496970581756,-1.11108780051248,-1.11032301929243
