idx,yp,yy,mp,my,np,ny,epp,epy,ep,ey,up,uy,kpp,kpi,kpd,kyp,kyi,kyd,r,td,x
0,-30,0,-40.1070456591576,0,0.455793218064189,0.438261817610019,10.1070456591576,0,-40.5628388772218,-0.438261817610019,0,0,80.0070164401657,0.400001403288033,8.00140328803315,80,0.4,8,0.25604468843886,0.265175796089525,0.913110765066446
0.015,-29.99919162,0,-40.1486198567957,0.0069343340044516,15.3907154072362,-352.605521326868,10.1494282367957,-0.0069343340044516,-55.5393352640318,352.612455660872,16.6106770959878,-0.000417110820053679,80.0076195806201,0.400082732157447,7.98902131201492,80.0036503897256,0.400000765848174,8.00069430771593,13.4416151080614,-9.43355214898173,50.7783035686361
0.03,-29.99677296,0,-40.0319316589544,0.0703182570995724,-19.6384838564854,-419.282855073423,10.0351586989544,-0.0703182570995724,-20.3934478024691,419.353173330523,19.0309899845531,-0.0558110324986441,80.0095067119004,0.400078007291648,7.9890582344268,80.054954113934,0.400021307690435,8.00452370423339,24.2428041167964,-145.55796892067,74.071264668995
0.045,-29.99275374,0,-39.6540335278093,0.202903914341395,-51.1241102881611,-456.94397706359,9.66127978780932,-0.202903914341395,11.4700767603518,457.146880977931,21.1052851961698,-0.207329793222253,80.0337242261722,0.399714407577254,7.99018729478496,80.1482734233517,0.400086210587011,8.00782712332623,33.447274932787,-49.0958144093931,94.7416791329861
0.06,-29.98714368,0,-38.9864126478211,0.407533827843746,-86.6933560323528,-470.001011505467,8.99926896782114,-0.407533827843746,47.7069433845317,470.408545333311,22.7789421412696,-0.462134187763898,80.1117657050387,0.399072850149032,7.992471444495,80.2976306729869,0.400232527730331,8.01135281649289,40.8863074802399,-58.8273412489367,112.11459643886
0.075,-29.9799525,0,-38.0158814159978,0.684364486577559,-123.491882830547,-469.334542489763,8.0359289159978,-0.684364486577559,85.4760014145497,470.018906976341,24.0181339177208,-0.823879123173251,80.2798429414118,0.398204990177086,7.9959687353049,80.5012280041784,0.40049144017934,8.01487113687157,46.9985982035004,-69.0761192313635,126.643475496023
0.09,-29.97118992,0,-36.7437396952373,1.0308400724479,-159.116406184067,-456.27199130886,6.77254977523731,-1.0308400724479,122.37266648883,457.302831381307,24.8079075511619,-1.29259186436522,80.5712699373406,0.397213681533906,8.00051473694928,80.7511472182488,0.400885242619819,8.01815744578888,51.179333625602,-78.0700651369953,136.992085956085
0.105,-29.96086566,0,-35.1845644581469,1.44176140531469,-191.254221680454,-432.255164980996,5.22369879814691,-1.44176140531469,156.069657222307,433.696926386311,25.1505051310998,-1.86456488116685,81.0091798567838,0.396242219572934,8.0057430480296,81.0344279098565,0.401422662356725,8.02102116088113,52.9767196198059,-84.9163835285303,142.087455838212
0.12,-29.94898944,0,-33.3647160306474,1.90943929826241,-217.796128745538,-399.10335774867,3.41572659064736,-1.90943929826241,184.431412714891,401.012797046932,25.0637920062771,-2.53233399285284,81.6007699337843,0.395454013859495,8.01114735868985,81.3347906540329,0.402096221314288,8.02332704290903,52.203037005582,-88.8865480052067,141.358632381353
0.135,-29.93557098,0,-31.3206144639029,2.4239256198582,-236.967772084199,-358.908610179624,1.38504348390289,-2.4239256198582,205.647157620296,361.332535799482,24.5800378076635,-3.28476341565975,82.3341318689499,0.39500681289039,8.01616898826046,81.6347434741196,0.402882097305966,8.02500739621776,48.9620675842234,-89.4975288934604,134.831353382685
0.15,-29.92062,0,-29.0968042211613,2.97332085473706,-247.453354346011,-313.929598509611,-0.823815778838699,-2.97332085473706,218.35655012485,316.902919364348,23.7450010152086,-4.10726959886279,83.1783616414874,0.395025676514602,8.02029465200105,81.9177504789822,0.403742525543311,8.02606437436308,43.6368565688976,-86.5924214971764,123.144722638707
0.165,-29.90414622,0,-26.7438016398317,3.54416059577978,-248.506111908321,-266.484535610663,-3.16034458016827,-3.54416059577978,221.76231026849,270.028696206442,22.6169833466353,-4.98221609096585,84.0870639445587,0.39557957695108,8.02314722976124,82.1701527291083,0.404630394114284,8.02656275884854,36.8371399745772,-80.3818660760246,107.479709368442
0.18,-29.88615936,0,-24.3157212111208,4.12188155154188,-240.032492784483,-218.839315756024,-5.57043814887919,-4.12188155154188,215.716771573363,222.961197307566,21.2653552736577,-5.8894985757309,85.0047351254089,0.396666265386755,8.02455212810797,82.3825722982975,0.405495332365403,8.02661457742131,29.3100384036981,-71.4331865362192,89.3990104883411
0.195,-29.86666914,0,-21.8677105211989,4.6913587449191,-222.633194361842,-173.090188348219,-7.9989586188011,-4.6913587449191,200.765483840643,177.781547093138,19.7680864043474,-6.80731273600901,85.8748980504531,0.398208848338537,8.02456437201721,82.5506070683848,0.406290317087765,8.02635804385818,21.825511368995,-60.6005079938881,70.6165227408323
0.21,-29.84568528,0,-19.4532837443043,5.23749147303361,-197.585954116016,-131.04611539764,-10.3924015356957,-5.23749147303361,178.132670371712,136.283606870674,18.2080578454655,-7.71306331362996,86.6484170075156,0.40006543631537,8.0234483538047,82.6747380631644,0.406977689230702,8.0259344285006,15.0568728177657,-48.9008297806738,52.7369346511396
0.225,-29.8232175,0,-17.1217100367237,5.74580124352292,-166.76277434229,-94.1225004022165,-12.7015074632763,-5.74580124352292,149.641064305566,99.8683016457394,16.6683172587813,-8.58434107438513,87.2903070408874,0.402050617596775,8.02161317427397,82.7595127800358,0.407533544546398,8.02546713004909,9.48196711286362,-37.3569610659795,37.0217237021825
0.24,-29.79927552,0,-14.9156589518403,6.20299623279146,-132.486235091891,-63.2619639920081,-14.8836165681597,-6.20299623279146,117.570576140051,69.4649602247996,15.2268204054174,-9.39987682291792,87.7836716449348,0.403965010170071,8.01951891000845,82.8122078676923,0.407949760251394,8.02504686101215,5.32810774281009,-26.841828065613,24.2367245330262
0.255,-29.77386906,0,-12.8693079349146,6.59745786104298,-97.3419217338839,-38.8965183059252,-16.9045611250854,-6.59745786104298,84.4726137989693,45.4939761669682,13.9514310093164,-10.1403851439897,88.1301089930085,0.405627471933117,8.01757804647029,82.8412717169643,0.408233400534263,8.02472531339649,2.57269432102105,-17.9620491996848,14.6150880900618
0.27,-29.74700784,0,-11.0070711432595,6.91961594808935,-63.9724820945007,-20.9584602106925,-18.7399366967405,-6.91961594808935,52.9654109512413,27.8780761587819,12.8959312443901,-10.7892338959395,88.346811255346,0.406904204736334,8.01607749413172,82.8548688503969,0.40840378562322,8.0245173958279,0.995439375838464,-11.0080628114565,7.93527257987825
0.285,-29.71870158,0,-9.3430276976075,7.16219582652934,-34.8804736640637,-8.9372424644517,-20.3756738823925,-7.16219582652934,25.5374459664562,16.099438290981,12.097546260575,-11.3329096548981,88.4613547783797,0.40773002880706,8.01513926695174,82.8597871054875,0.408487958677221,8.02440999798627,0.264046968634172,-5.97713674413432,3.68108809548305
0.3,-29.68896,0,-7.8810366032204,7.32033814386494,-12.2617831041137,-1.97076243165951,-21.8079233967796,-7.32033814386494,4.38074650089333,9.29110057552445,11.5761233603123,-11.7612823042241,88.505603919546,0.40811911995583,8.01472531554298,82.8608505452996,0.408515523419785,8.02437400862731,0.0284694530459107,-2.65356714027427,1.23260499780374
